constructor_ids,constructors,driver_code,driver_id,driver_name,driver_nationality,driver_number,points,position,position_text,wins,year
"[""veritas""]","[""Veritas""]",,hirt,Peter Hirt,Swiss,,0.0,,-,0,1951
"[""kurtis_kraft""]","[""Kurtis Kraft""]",,parsons,Johnnie Parsons,American,,0.0,,-,0,1951
"[""maserati""]","[""Maserati""]",,marimon,Onofre Marimón,Argentine,,0.0,,-,0,1951
"[""maserati""]","[""Maserati""]",,branca,Toni Branca,Swiss,,0.0,,-,0,1951
"[""kurtis_kraft""]","[""Kurtis Kraft""]",,green,Cecil Green,American,,0.0,,-,0,1951
"[""brm""]","[""BRM""]",,richardson,Ken Richardson,British,,0.0,,-,0,1951
"[""kurtis_kraft""]","[""Kurtis Kraft""]",,ruttman,Troy Ruttman,American,,0.0,,-,0,1951
"[""schroeder""]","[""Schroeder""]",,dinsmore,Duke Dinsmore,American,,0.0,,-,0,1951
"[""kurtis_kraft""]","[""Kurtis Kraft""]",,miller,Chet Miller,American,,0.0,,-,0,1951
"[""kurtis_kraft""]","[""Kurtis Kraft""]",,walt_brown,Walt Brown,American,,0.0,,-,0,1951
"[""bromme""]","[""Bromme""]",,ward,Rodger Ward,American,,0.0,,-,0,1951
"[""kurtis_kraft""]","[""Kurtis Kraft""]",,griffith,Cliff Griffith,American,,0.0,,-,0,1951
"[""trevis""]","[""Trevis""]",,vukovich,Bill Vukovich,American,,0.0,,-,0,1951
"[""lesovsky""]","[""Lesovsky""]",,george_connor,George Connor,American,,0.0,,-,0,1951
"[""deidt""]","[""Deidt""]",,hellings,Mack Hellings,American,,0.0,,-,0,1951
"[""maserati""]","[""Maserati""]",,mcdowell,Johnny McDowell,American,,0.0,,-,0,1951
"[""watson""]","[""Watson""]",,james,Joe James,American,,0.0,,-,0,1951
