constructor,constructor_id,constructor_nationality,driver_code,driver_id,driver_name,driver_nationality,driver_number,event_id,event_name,position,q1,q2,q3,round,year
McLaren,mclaren,British,COU,coulthard,David Coulthard,British,8,1996-imola,San Marino Grand Prix,4,1:27.688,,,5,1996
Benetton,benetton,Italian,,alesi,Jean Alesi,French,3,1996-imola,San Marino Grand Prix,5,1:28.009,,,5,1996
Ferrari,ferrari,Italian,,irvine,Eddie Irvine,British,2,1996-imola,San Marino Grand Prix,6,1:28.205,,,5,1996
Benetton,benetton,Italian,,berger,Gerhard Berger,Austrian,4,1996-imola,San Marino Grand Prix,7,1:28.336,,,5,1996
Tyrrell,tyrrell,British,,salo,Mika Salo,Finnish,19,1996-imola,San Marino Grand Prix,8,1:28.423,,,5,1996
Jordan,jordan,Irish,BAR,barrichello,Rubens Barrichello,Brazilian,11,1996-imola,San Marino Grand Prix,9,1:28.632,,,5,1996
Sauber,sauber,Swiss,,frentzen,Heinz-Harald Frentzen,German,15,1996-imola,San Marino Grand Prix,10,1:28.785,,,5,1996
McLaren,mclaren,British,,hakkinen,Mika Häkkinen,Finnish,7,1996-imola,San Marino Grand Prix,11,1:29.079,,,5,1996
Jordan,jordan,Irish,,brundle,Martin Brundle,British,12,1996-imola,San Marino Grand Prix,12,1:29.099,,,5,1996
Ligier,ligier,French,,panis,Olivier Panis,French,9,1996-imola,San Marino Grand Prix,13,1:29.472,,,5,1996
Footwork,footwork,British,,verstappen,Jos Verstappen,Dutch,17,1996-imola,San Marino Grand Prix,14,1:29.539,,,5,1996
Sauber,sauber,Swiss,,herbert,Johnny Herbert,British,14,1996-imola,San Marino Grand Prix,15,1:29.541,,,5,1996
Tyrrell,tyrrell,British,,katayama,Ukyo Katayama,Japanese,18,1996-imola,San Marino Grand Prix,16,1:29.892,,,5,1996
Ligier,ligier,French,,diniz,Pedro Diniz,Brazilian,10,1996-imola,San Marino Grand Prix,17,1:29.989,,,5,1996
Minardi,minardi,Italian,,lamy,Pedro Lamy,Portuguese,20,1996-imola,San Marino Grand Prix,18,1:30.471,,,5,1996
Minardi,minardi,Italian,FIS,fisichella,Giancarlo Fisichella,Italian,21,1996-imola,San Marino Grand Prix,19,1:30.814,,,5,1996
Footwork,footwork,British,,rosset,Ricardo Rosset,Brazilian,16,1996-imola,San Marino Grand Prix,20,1:31.316,,,5,1996
Forti,forti,Italian,BAD,badoer,Luca Badoer,Italian,22,1996-imola,San Marino Grand Prix,21,1:32.037,,,5,1996
Forti,forti,Italian,,montermini,Andrea Montermini,Italian,23,1996-imola,San Marino Grand Prix,22,,,,5,1996
Ferrari,ferrari,Italian,MSC,michael_schumacher,Michael Schumacher,German,1,1996-monte-carlo,Monaco Grand Prix,1,1:20.356,,,6,1996
Williams,williams,British,,damon_hill,Damon Hill,British,5,1996-monte-carlo,Monaco Grand Prix,2,1:20.866,,,6,1996
Benetton,benetton,Italian,,alesi,Jean Alesi,French,3,1996-monte-carlo,Monaco Grand Prix,3,1:20.918,,,6,1996
Benetton,benetton,Italian,,berger,Gerhard Berger,Austrian,4,1996-monte-carlo,Monaco Grand Prix,4,1:21.067,,,6,1996
McLaren,mclaren,British,COU,coulthard,David Coulthard,British,8,1996-monte-carlo,Monaco Grand Prix,5,1:21.460,,,6,1996
Jordan,jordan,Irish,BAR,barrichello,Rubens Barrichello,Brazilian,11,1996-monte-carlo,Monaco Grand Prix,6,1:21.504,,,6,1996
Ferrari,ferrari,Italian,,irvine,Eddie Irvine,British,2,1996-monte-carlo,Monaco Grand Prix,7,1:21.542,,,6,1996
McLaren,mclaren,British,,hakkinen,Mika Häkkinen,Finnish,7,1996-monte-carlo,Monaco Grand Prix,8,1:21.688,,,6,1996
Sauber,sauber,Swiss,,frentzen,Heinz-Harald Frentzen,German,15,1996-monte-carlo,Monaco Grand Prix,9,1:21.929,,,6,1996
Williams,williams,British,VIL,villeneuve,Jacques Villeneuve,Canadian,6,1996-monte-carlo,Monaco Grand Prix,10,1:21.963,,,6,1996
Tyrrell,tyrrell,British,,salo,Mika Salo,Finnish,19,1996-monte-carlo,Monaco Grand Prix,11,1:22.235,,,6,1996
Footwork,footwork,British,,verstappen,Jos Verstappen,Dutch,17,1996-monte-carlo,Monaco Grand Prix,12,1:22.327,,,6,1996
Sauber,sauber,Swiss,,herbert,Johnny Herbert,British,14,1996-monte-carlo,Monaco Grand Prix,13,1:22.346,,,6,1996
Ligier,ligier,French,,panis,Olivier Panis,French,9,1996-monte-carlo,Monaco Grand Prix,14,1:22.358,,,6,1996
Tyrrell,tyrrell,British,,katayama,Ukyo Katayama,Japanese,18,1996-monte-carlo,Monaco Grand Prix,15,1:22.460,,,6,1996
Jordan,jordan,Irish,,brundle,Martin Brundle,British,12,1996-monte-carlo,Monaco Grand Prix,16,1:22.519,,,6,1996
Ligier,ligier,French,,diniz,Pedro Diniz,Brazilian,10,1996-monte-carlo,Monaco Grand Prix,17,1:22.682,,,6,1996
Minardi,minardi,Italian,FIS,fisichella,Giancarlo Fisichella,Italian,21,1996-monte-carlo,Monaco Grand Prix,18,1:22.684,,,6,1996
Minardi,minardi,Italian,,lamy,Pedro Lamy,Portuguese,20,1996-monte-carlo,Monaco Grand Prix,19,1:23.350,,,6,1996
Footwork,footwork,British,,rosset,Ricardo Rosset,Brazilian,16,1996-monte-carlo,Monaco Grand Prix,20,1:24.976,,,6,1996
Forti,forti,Italian,BAD,badoer,Luca Badoer,Italian,22,1996-monte-carlo,Monaco Grand Prix,21,1:25.059,,,6,1996
Forti,forti,Italian,,montermini,Andrea Montermini,Italian,23,1996-monte-carlo,Monaco Grand Prix,22,1:25.393,,,6,1996
Williams,williams,British,,damon_hill,Damon Hill,British,5,1996-barcelona,Spanish Grand Prix,1,1:20.650,,,7,1996
Williams,williams,British,VIL,villeneuve,Jacques Villeneuve,Canadian,6,1996-barcelona,Spanish Grand Prix,2,1:21.084,,,7,1996
Ferrari,ferrari,Italian,MSC,michael_schumacher,Michael Schumacher,German,1,1996-barcelona,Spanish Grand Prix,3,1:21.587,,,7,1996
Benetton,benetton,Italian,,alesi,Jean Alesi,French,3,1996-barcelona,Spanish Grand Prix,4,1:22.061,,,7,1996
Benetton,benetton,Italian,,berger,Gerhard Berger,Austrian,4,1996-barcelona,Spanish Grand Prix,5,1:22.125,,,7,1996
Ferrari,ferrari,Italian,,irvine,Eddie Irvine,British,2,1996-barcelona,Spanish Grand Prix,6,1:22.333,,,7,1996
Jordan,jordan,Irish,BAR,barrichello,Rubens Barrichello,Brazilian,11,1996-barcelona,Spanish Grand Prix,7,1:22.379,,,7,1996
Ligier,ligier,French,,panis,Olivier Panis,French,9,1996-barcelona,Spanish Grand Prix,8,1:22.685,,,7,1996
Sauber,sauber,Swiss,,herbert,Johnny Herbert,British,14,1996-barcelona,Spanish Grand Prix,9,1:23.027,,,7,1996
McLaren,mclaren,British,,hakkinen,Mika Häkkinen,Finnish,7,1996-barcelona,Spanish Grand Prix,10,1:23.070,,,7,1996
Sauber,sauber,Swiss,,frentzen,Heinz-Harald Frentzen,German,15,1996-barcelona,Spanish Grand Prix,11,1:23.195,,,7,1996
Tyrrell,tyrrell,British,,salo,Mika Salo,Finnish,19,1996-barcelona,Spanish Grand Prix,12,1:23.224,,,7,1996
Footwork,footwork,British,,verstappen,Jos Verstappen,Dutch,17,1996-barcelona,Spanish Grand Prix,13,1:23.371,,,7,1996
McLaren,mclaren,British,COU,coulthard,David Coulthard,British,8,1996-barcelona,Spanish Grand Prix,14,1:23.416,,,7,1996
Jordan,jordan,Irish,,brundle,Martin Brundle,British,12,1996-barcelona,Spanish Grand Prix,15,1:23.438,,,7,1996
Tyrrell,tyrrell,British,,katayama,Ukyo Katayama,Japanese,18,1996-barcelona,Spanish Grand Prix,16,1:24.401,,,7,1996
Ligier,ligier,French,,diniz,Pedro Diniz,Brazilian,10,1996-barcelona,Spanish Grand Prix,17,1:24.468,,,7,1996
Minardi,minardi,Italian,,lamy,Pedro Lamy,Portuguese,20,1996-barcelona,Spanish Grand Prix,18,1:25.274,,,7,1996
Minardi,minardi,Italian,FIS,fisichella,Giancarlo Fisichella,Italian,21,1996-barcelona,Spanish Grand Prix,19,1:25.531,,,7,1996
Footwork,footwork,British,,rosset,Ricardo Rosset,Brazilian,16,1996-barcelona,Spanish Grand Prix,20,1:25.621,,,7,1996
