constructor,constructor_id,constructor_nationality,driver_code,driver_id,driver_name,driver_nationality,driver_number,event_id,event_name,position,q1,q2,q3,round,year
Mercedes,mercedes,German,MSC,michael_schumacher,Michael Schumacher,German,7,2012-valencia,European Grand Prix,12,1:39.447,1:38.770,,8,2012
Ferrari,ferrari,Italian,MAS,massa,Felipe Massa,Brazilian,19,2012-valencia,European Grand Prix,13,1:39.388,1:38.780,,8,2012
Williams,williams,British,SEN,bruno_senna,Bruno Senna,Brazilian,19,2012-valencia,European Grand Prix,14,1:39.449,1:39.207,,8,2012
Sauber,sauber,Swiss,PER,perez,Sergio Pérez,Mexican,11,2012-valencia,European Grand Prix,15,1:39.353,1:39.358,,8,2012
Caterham,caterham,Malaysian,KOV,kovalainen,Heikki Kovalainen,Finnish,20,2012-valencia,European Grand Prix,16,1:40.087,1:40.295,,8,2012
Toro Rosso,toro_rosso,Italian,RIC,ricciardo,Daniel Ricciardo,Australian,3,2012-valencia,European Grand Prix,17,1:39.924,1:40.358,,8,2012
Toro Rosso,toro_rosso,Italian,VER,vergne,Jean-Éric Vergne,French,25,2012-valencia,European Grand Prix,18,1:40.203,,,8,2012
Red Bull,red_bull,Austrian,WEB,webber,Mark Webber,Australian,2,2012-valencia,European Grand Prix,19,1:40.395,,,8,2012
Caterham,caterham,Malaysian,PET,petrov,Vitaly Petrov,Russian,21,2012-valencia,European Grand Prix,20,1:40.457,,,8,2012
HRT,hrt,Spanish,DLR,rosa,Pedro de la Rosa,Spanish,22,2012-valencia,European Grand Prix,21,1:42.171,,,8,2012
HRT,hrt,Spanish,KAR,karthikeyan,Narain Karthikeyan,Indian,23,2012-valencia,European Grand Prix,22,1:42.527,,,8,2012
Marussia,marussia,Russian,PIC,pic,Charles Pic,French,25,2012-valencia,European Grand Prix,23,1:42.675,,,8,2012
Ferrari,ferrari,Italian,ALO,alonso,Fernando Alonso,Spanish,14,2012-silverstone,British Grand Prix,1,1:46.515,1:56.921,1:51.746,9,2012
Red Bull,red_bull,Austrian,WEB,webber,Mark Webber,Australian,2,2012-silverstone,British Grand Prix,2,1:47.276,1:55.898,1:51.793,9,2012
Mercedes,mercedes,German,MSC,michael_schumacher,Michael Schumacher,German,7,2012-silverstone,British Grand Prix,3,1:46.571,1:55.799,1:52.020,9,2012
Red Bull,red_bull,Austrian,VET,vettel,Sebastian Vettel,German,5,2012-silverstone,British Grand Prix,4,1:46.279,1:56.931,1:52.199,9,2012
Ferrari,ferrari,Italian,MAS,massa,Felipe Massa,Brazilian,19,2012-silverstone,British Grand Prix,5,1:47.401,1:56.388,1:53.065,9,2012
Lotus F1,lotus_f1,British,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2012-silverstone,British Grand Prix,6,1:47.309,1:56.469,1:53.290,9,2012
Williams,williams,British,MAL,maldonado,Pastor Maldonado,Venezuelan,13,2012-silverstone,British Grand Prix,7,1:46.449,1:56.802,1:53.539,9,2012
McLaren,mclaren,British,HAM,hamilton,Lewis Hamilton,British,44,2012-silverstone,British Grand Prix,8,1:47.433,1:54.897,1:53.543,9,2012
Force India,force_india,Indian,HUL,hulkenberg,Nico Hülkenberg,German,27,2012-silverstone,British Grand Prix,9,1:46.334,1:55.556,1:54.382,9,2012
Lotus F1,lotus_f1,British,GRO,grosjean,Romain Grosjean,French,8,2012-silverstone,British Grand Prix,10,1:47.043,1:56.388,,9,2012
Force India,force_india,Indian,DIR,resta,Paul di Resta,British,40,2012-silverstone,British Grand Prix,11,1:47.582,1:57.009,,9,2012
Sauber,sauber,Swiss,KOB,kobayashi,Kamui Kobayashi,Japanese,10,2012-silverstone,British Grand Prix,12,1:46.649,1:57.071,,9,2012
Mercedes,mercedes,German,ROS,rosberg,Nico Rosberg,German,6,2012-silverstone,British Grand Prix,13,1:47.724,1:57.108,,9,2012
Toro Rosso,toro_rosso,Italian,RIC,ricciardo,Daniel Ricciardo,Australian,3,2012-silverstone,British Grand Prix,14,1:47.266,1:57.132,,9,2012
Williams,williams,British,SEN,bruno_senna,Bruno Senna,Brazilian,19,2012-silverstone,British Grand Prix,15,1:47.105,1:57.426,,9,2012
Toro Rosso,toro_rosso,Italian,VER,vergne,Jean-Éric Vergne,French,25,2012-silverstone,British Grand Prix,16,1:47.705,1:57.719,,9,2012
Sauber,sauber,Swiss,PER,perez,Sergio Pérez,Mexican,11,2012-silverstone,British Grand Prix,17,1:46.494,1:57.895,,9,2012
McLaren,mclaren,British,BUT,button,Jenson Button,British,22,2012-silverstone,British Grand Prix,18,1:48.044,,,9,2012
Caterham,caterham,Malaysian,PET,petrov,Vitaly Petrov,Russian,21,2012-silverstone,British Grand Prix,19,1:49.027,,,9,2012
Caterham,caterham,Malaysian,KOV,kovalainen,Heikki Kovalainen,Finnish,20,2012-silverstone,British Grand Prix,20,1:49.477,,,9,2012
Marussia,marussia,Russian,GLO,glock,Timo Glock,German,24,2012-silverstone,British Grand Prix,21,1:51.618,,,9,2012
HRT,hrt,Spanish,DLR,rosa,Pedro de la Rosa,Spanish,22,2012-silverstone,British Grand Prix,22,1:52.742,,,9,2012
HRT,hrt,Spanish,KAR,karthikeyan,Narain Karthikeyan,Indian,23,2012-silverstone,British Grand Prix,23,1:53.040,,,9,2012
Marussia,marussia,Russian,PIC,pic,Charles Pic,French,25,2012-silverstone,British Grand Prix,24,1:54.143,,,9,2012
Ferrari,ferrari,Italian,ALO,alonso,Fernando Alonso,Spanish,14,2012-hockenheim,German Grand Prix,1,1:16.073,1:38.521,1:40.621,10,2012
Red Bull,red_bull,Austrian,VET,vettel,Sebastian Vettel,German,5,2012-hockenheim,German Grand Prix,2,1:16.393,1:38.309,1:41.026,10,2012
Red Bull,red_bull,Austrian,WEB,webber,Mark Webber,Australian,2,2012-hockenheim,German Grand Prix,3,1:16.500,1:39.382,1:41.496,10,2012
Mercedes,mercedes,German,MSC,michael_schumacher,Michael Schumacher,German,7,2012-hockenheim,German Grand Prix,4,1:16.686,1:38.010,1:42.459,10,2012
Force India,force_india,Indian,HUL,hulkenberg,Nico Hülkenberg,German,27,2012-hockenheim,German Grand Prix,5,1:16.271,1:39.467,1:43.501,10,2012
Williams,williams,British,MAL,maldonado,Pastor Maldonado,Venezuelan,13,2012-hockenheim,German Grand Prix,6,1:16.181,1:38.731,1:43.950,10,2012
McLaren,mclaren,British,BUT,button,Jenson Button,British,22,2012-hockenheim,German Grand Prix,7,1:16.507,1:38.659,1:44.113,10,2012
McLaren,mclaren,British,HAM,hamilton,Lewis Hamilton,British,44,2012-hockenheim,German Grand Prix,8,1:16.221,1:37.365,1:44.186,10,2012
Force India,force_india,Indian,DIR,resta,Paul di Resta,British,40,2012-hockenheim,German Grand Prix,9,1:16.352,1:39.703,1:44.889,10,2012
Lotus F1,lotus_f1,British,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2012-hockenheim,German Grand Prix,10,1:15.693,1:39.729,1:45.811,10,2012
Toro Rosso,toro_rosso,Italian,RIC,ricciardo,Daniel Ricciardo,Australian,3,2012-hockenheim,German Grand Prix,11,1:16.516,1:39.789,,10,2012
Sauber,sauber,Swiss,PER,perez,Sergio Pérez,Mexican,11,2012-hockenheim,German Grand Prix,12,1:15.726,1:39.933,,10,2012
Sauber,sauber,Swiss,KOB,kobayashi,Kamui Kobayashi,Japanese,10,2012-hockenheim,German Grand Prix,13,1:16.481,1:39.985,,10,2012
Ferrari,ferrari,Italian,MAS,massa,Felipe Massa,Brazilian,19,2012-hockenheim,German Grand Prix,14,1:16.265,1:40.212,,10,2012
Lotus F1,lotus_f1,British,GRO,grosjean,Romain Grosjean,French,8,2012-hockenheim,German Grand Prix,15,1:16.685,1:40.574,,10,2012
Williams,williams,British,SEN,bruno_senna,Bruno Senna,Brazilian,19,2012-hockenheim,German Grand Prix,16,1:16.426,1:40.752,,10,2012
Mercedes,mercedes,German,ROS,rosberg,Nico Rosberg,German,6,2012-hockenheim,German Grand Prix,17,1:15.988,1:41.551,,10,2012
Toro Rosso,toro_rosso,Italian,VER,vergne,Jean-Éric Vergne,French,25,2012-hockenheim,German Grand Prix,18,1:16.741,,,10,2012
Caterham,caterham,Malaysian,KOV,kovalainen,Heikki Kovalainen,Finnish,20,2012-hockenheim,German Grand Prix,19,1:17.620,,,10,2012
Caterham,caterham,Malaysian,PET,petrov,Vitaly Petrov,Russian,21,2012-hockenheim,German Grand Prix,20,1:18.531,,,10,2012
Marussia,marussia,Russian,PIC,pic,Charles Pic,French,25,2012-hockenheim,German Grand Prix,21,1:19.220,,,10,2012
Marussia,marussia,Russian,GLO,glock,Timo Glock,German,24,2012-hockenheim,German Grand Prix,22,1:19.291,,,10,2012
HRT,hrt,Spanish,DLR,rosa,Pedro de la Rosa,Spanish,22,2012-hockenheim,German Grand Prix,23,1:19.912,,,10,2012
HRT,hrt,Spanish,KAR,karthikeyan,Narain Karthikeyan,Indian,23,2012-hockenheim,German Grand Prix,24,1:20.230,,,10,2012
McLaren,mclaren,British,HAM,hamilton,Lewis Hamilton,British,44,2012-budapest,Hungarian Grand Prix,1,1:21.794,1:21.060,1:20.953,11,2012
Lotus F1,lotus_f1,British,GRO,grosjean,Romain Grosjean,French,8,2012-budapest,Hungarian Grand Prix,2,1:22.755,1:21.657,1:21.366,11,2012
Red Bull,red_bull,Austrian,VET,vettel,Sebastian Vettel,German,5,2012-budapest,Hungarian Grand Prix,3,1:22.948,1:21.407,1:21.416,11,2012
McLaren,mclaren,British,BUT,button,Jenson Button,British,22,2012-budapest,Hungarian Grand Prix,4,1:22.028,1:21.618,1:21.583,11,2012
Lotus F1,lotus_f1,British,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2012-budapest,Hungarian Grand Prix,5,1:22.234,1:21.583,1:21.730,11,2012
Ferrari,ferrari,Italian,ALO,alonso,Fernando Alonso,Spanish,14,2012-budapest,Hungarian Grand Prix,6,1:22.095,1:21.598,1:21.844,11,2012
Ferrari,ferrari,Italian,MAS,massa,Felipe Massa,Brazilian,19,2012-budapest,Hungarian Grand Prix,7,1:22.203,1:21.534,1:21.900,11,2012
Williams,williams,British,MAL,maldonado,Pastor Maldonado,Venezuelan,13,2012-budapest,Hungarian Grand Prix,8,1:22.475,1:21.504,1:21.939,11,2012
Williams,williams,British,SEN,bruno_senna,Bruno Senna,Brazilian,19,2012-budapest,Hungarian Grand Prix,9,1:22.271,1:21.697,1:22.343,11,2012
Force India,force_india,Indian,HUL,hulkenberg,Nico Hülkenberg,German,27,2012-budapest,Hungarian Grand Prix,10,1:22.176,1:21.653,1:22.847,11,2012
Red Bull,red_bull,Austrian,WEB,webber,Mark Webber,Australian,2,2012-budapest,Hungarian Grand Prix,11,1:22.829,1:21.715,,11,2012
Force India,force_india,Indian,DIR,resta,Paul di Resta,British,40,2012-budapest,Hungarian Grand Prix,12,1:21.912,1:21.813,,11,2012
Mercedes,mercedes,German,ROS,rosberg,Nico Rosberg,German,6,2012-budapest,Hungarian Grand Prix,13,1:22.079,1:21.895,,11,2012
Sauber,sauber,Swiss,PER,perez,Sergio Pérez,Mexican,11,2012-budapest,Hungarian Grand Prix,14,1:22.110,1:21.895,,11,2012
Sauber,sauber,Swiss,KOB,kobayashi,Kamui Kobayashi,Japanese,10,2012-budapest,Hungarian Grand Prix,15,1:22.801,1:22.300,,11,2012
Toro Rosso,toro_rosso,Italian,VER,vergne,Jean-Éric Vergne,French,25,2012-budapest,Hungarian Grand Prix,16,1:22.799,1:22.380,,11,2012
Mercedes,mercedes,German,MSC,michael_schumacher,Michael Schumacher,German,7,2012-budapest,Hungarian Grand Prix,17,1:22.436,1:22.723,,11,2012
Toro Rosso,toro_rosso,Italian,RIC,ricciardo,Daniel Ricciardo,Australian,3,2012-budapest,Hungarian Grand Prix,18,1:23.250,,,11,2012
Caterham,caterham,Malaysian,KOV,kovalainen,Heikki Kovalainen,Finnish,20,2012-budapest,Hungarian Grand Prix,19,1:23.576,,,11,2012
Caterham,caterham,Malaysian,PET,petrov,Vitaly Petrov,Russian,21,2012-budapest,Hungarian Grand Prix,20,1:24.167,,,11,2012
Marussia,marussia,Russian,PIC,pic,Charles Pic,French,25,2012-budapest,Hungarian Grand Prix,21,1:25.244,,,11,2012
Marussia,marussia,Russian,GLO,glock,Timo Glock,German,24,2012-budapest,Hungarian Grand Prix,22,1:25.476,,,11,2012
HRT,hrt,Spanish,DLR,rosa,Pedro de la Rosa,Spanish,22,2012-budapest,Hungarian Grand Prix,23,1:25.916,,,11,2012
HRT,hrt,Spanish,KAR,karthikeyan,Narain Karthikeyan,Indian,23,2012-budapest,Hungarian Grand Prix,24,1:26.178,,,11,2012
McLaren,mclaren,British,BUT,button,Jenson Button,British,22,2012-spa,Belgian Grand Prix,1,1:49.250,1:47.654,1:47.573,12,2012
Sauber,sauber,Swiss,KOB,kobayashi,Kamui Kobayashi,Japanese,10,2012-spa,Belgian Grand Prix,2,1:49.686,1:48.569,1:47.871,12,2012
Williams,williams,British,MAL,maldonado,Pastor Maldonado,Venezuelan,13,2012-spa,Belgian Grand Prix,3,1:48.993,1:48.780,1:47.893,12,2012
Lotus F1,lotus_f1,British,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2012-spa,Belgian Grand Prix,4,1:49.546,1:48.414,1:48.205,12,2012
Sauber,sauber,Swiss,PER,perez,Sergio Pérez,Mexican,11,2012-spa,Belgian Grand Prix,5,1:49.642,1:47.980,1:48.219,12,2012
Ferrari,ferrari,Italian,ALO,alonso,Fernando Alonso,Spanish,14,2012-spa,Belgian Grand Prix,6,1:49.401,1:48.598,1:48.313,12,2012
Red Bull,red_bull,Austrian,WEB,webber,Mark Webber,Australian,2,2012-spa,Belgian Grand Prix,7,1:49.859,1:48.546,1:48.392,12,2012
McLaren,mclaren,British,HAM,hamilton,Lewis Hamilton,British,44,2012-spa,Belgian Grand Prix,8,1:49.605,1:48.563,1:48.394,12,2012
Lotus F1,lotus_f1,British,GRO,grosjean,Romain Grosjean,French,8,2012-spa,Belgian Grand Prix,9,1:50.126,1:48.714,1:48.538,12,2012
Force India,force_india,Indian,DIR,resta,Paul di Resta,British,40,2012-spa,Belgian Grand Prix,10,1:50.033,1:48.729,1:48.890,12,2012
Red Bull,red_bull,Austrian,VET,vettel,Sebastian Vettel,German,5,2012-spa,Belgian Grand Prix,11,1:49.722,1:48.792,,12,2012
Force India,force_india,Indian,HUL,hulkenberg,Nico Hülkenberg,German,27,2012-spa,Belgian Grand Prix,12,1:49.362,1:48.855,,12,2012
Mercedes,mercedes,German,MSC,michael_schumacher,Michael Schumacher,German,7,2012-spa,Belgian Grand Prix,13,1:49.742,1:49.081,,12,2012
Ferrari,ferrari,Italian,MAS,massa,Felipe Massa,Brazilian,19,2012-spa,Belgian Grand Prix,14,1:49.588,1:49.147,,12,2012
Toro Rosso,toro_rosso,Italian,VER,vergne,Jean-Éric Vergne,French,25,2012-spa,Belgian Grand Prix,15,1:49.763,1:49.354,,12,2012
Toro Rosso,toro_rosso,Italian,RIC,ricciardo,Daniel Ricciardo,Australian,3,2012-spa,Belgian Grand Prix,16,1:49.572,1:49.543,,12,2012
Williams,williams,British,SEN,bruno_senna,Bruno Senna,Brazilian,19,2012-spa,Belgian Grand Prix,17,1:49.958,1:50.088,,12,2012
Mercedes,mercedes,German,ROS,rosberg,Nico Rosberg,German,6,2012-spa,Belgian Grand Prix,18,1:50.181,,,12,2012
Caterham,caterham,Malaysian,KOV,kovalainen,Heikki Kovalainen,Finnish,20,2012-spa,Belgian Grand Prix,19,1:51.739,,,12,2012
Caterham,caterham,Malaysian,PET,petrov,Vitaly Petrov,Russian,21,2012-spa,Belgian Grand Prix,20,1:51.967,,,12,2012
Marussia,marussia,Russian,GLO,glock,Timo Glock,German,24,2012-spa,Belgian Grand Prix,21,1:52.336,,,12,2012
HRT,hrt,Spanish,DLR,rosa,Pedro de la Rosa,Spanish,22,2012-spa,Belgian Grand Prix,22,1:53.030,,,12,2012
Marussia,marussia,Russian,PIC,pic,Charles Pic,French,25,2012-spa,Belgian Grand Prix,23,1:53.493,,,12,2012
HRT,hrt,Spanish,KAR,karthikeyan,Narain Karthikeyan,Indian,23,2012-spa,Belgian Grand Prix,24,1:54.989,,,12,2012
McLaren,mclaren,British,HAM,hamilton,Lewis Hamilton,British,44,2012-monza,Italian Grand Prix,1,1:24.211,1:24.394,1:24.010,13,2012
McLaren,mclaren,British,BUT,button,Jenson Button,British,22,2012-monza,Italian Grand Prix,2,1:24.672,1:24.255,1:24.133,13,2012
Ferrari,ferrari,Italian,MAS,massa,Felipe Massa,Brazilian,19,2012-monza,Italian Grand Prix,3,1:24.882,1:24.505,1:24.247,13,2012
Force India,force_india,Indian,DIR,resta,Paul di Resta,British,40,2012-monza,Italian Grand Prix,4,1:24.875,1:24.345,1:24.304,13,2012
Mercedes,mercedes,German,MSC,michael_schumacher,Michael Schumacher,German,7,2012-monza,Italian Grand Prix,5,1:25.302,1:24.675,1:24.540,13,2012
Red Bull,red_bull,Austrian,VET,vettel,Sebastian Vettel,German,5,2012-monza,Italian Grand Prix,6,1:25.011,1:24.687,1:24.802,13,2012
Mercedes,mercedes,German,ROS,rosberg,Nico Rosberg,German,6,2012-monza,Italian Grand Prix,7,1:24.689,1:24.515,1:24.833,13,2012
Lotus F1,lotus_f1,British,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2012-monza,Italian Grand Prix,8,1:25.151,1:24.742,1:24.855,13,2012
Sauber,sauber,Swiss,KOB,kobayashi,Kamui Kobayashi,Japanese,10,2012-monza,Italian Grand Prix,9,1:25.317,1:24.683,1:25.109,13,2012
Ferrari,ferrari,Italian,ALO,alonso,Fernando Alonso,Spanish,14,2012-monza,Italian Grand Prix,10,1:24.175,1:24.242,1:25.678,13,2012
Red Bull,red_bull,Austrian,WEB,webber,Mark Webber,Australian,2,2012-monza,Italian Grand Prix,11,1:25.556,1:24.809,,13,2012
Williams,williams,British,MAL,maldonado,Pastor Maldonado,Venezuelan,13,2012-monza,Italian Grand Prix,12,1:25.103,1:24.820,,13,2012
Sauber,sauber,Swiss,PER,perez,Sergio Pérez,Mexican,11,2012-monza,Italian Grand Prix,13,1:25.300,1:24.901,,13,2012
Williams,williams,British,SEN,bruno_senna,Bruno Senna,Brazilian,19,2012-monza,Italian Grand Prix,14,1:25.135,1:25.042,,13,2012
Toro Rosso,toro_rosso,Italian,RIC,ricciardo,Daniel Ricciardo,Australian,3,2012-monza,Italian Grand Prix,15,1:25.728,1:25.312,,13,2012
Lotus F1,lotus_f1,British,DAM,ambrosio,Jérôme d'Ambrosio,Belgian,10,2012-monza,Italian Grand Prix,16,1:25.834,1:25.408,,13,2012
Toro Rosso,toro_rosso,Italian,VER,vergne,Jean-Éric Vergne,French,25,2012-monza,Italian Grand Prix,17,1:25.649,1:25.441,,13,2012
Caterham,caterham,Malaysian,KOV,kovalainen,Heikki Kovalainen,Finnish,20,2012-monza,Italian Grand Prix,18,1:26.382,,,13,2012
Caterham,caterham,Malaysian,PET,petrov,Vitaly Petrov,Russian,21,2012-monza,Italian Grand Prix,19,1:26.887,,,13,2012
Marussia,marussia,Russian,GLO,glock,Timo Glock,German,24,2012-monza,Italian Grand Prix,20,1:27.039,,,13,2012
Marussia,marussia,Russian,PIC,pic,Charles Pic,French,25,2012-monza,Italian Grand Prix,21,1:27.073,,,13,2012
HRT,hrt,Spanish,KAR,karthikeyan,Narain Karthikeyan,Indian,23,2012-monza,Italian Grand Prix,22,1:27.441,,,13,2012
HRT,hrt,Spanish,DLR,rosa,Pedro de la Rosa,Spanish,22,2012-monza,Italian Grand Prix,23,1:27.629,,,13,2012
McLaren,mclaren,British,HAM,hamilton,Lewis Hamilton,British,44,2012-marina-bay,Singapore Grand Prix,1,1:48.285,1:46.665,1:46.362,14,2012
Williams,williams,British,MAL,maldonado,Pastor Maldonado,Venezuelan,13,2012-marina-bay,Singapore Grand Prix,2,1:49.494,1:47.602,1:46.804,14,2012
Red Bull,red_bull,Austrian,VET,vettel,Sebastian Vettel,German,5,2012-marina-bay,Singapore Grand Prix,3,1:48.240,1:46.791,1:46.905,14,2012
McLaren,mclaren,British,BUT,button,Jenson Button,British,22,2012-marina-bay,Singapore Grand Prix,4,1:49.381,1:47.661,1:46.939,14,2012
Ferrari,ferrari,Italian,ALO,alonso,Fernando Alonso,Spanish,14,2012-marina-bay,Singapore Grand Prix,5,1:49.391,1:47.567,1:47.216,14,2012
Force India,force_india,Indian,DIR,resta,Paul di Resta,British,40,2012-marina-bay,Singapore Grand Prix,6,1:48.028,1:47.667,1:47.241,14,2012
Red Bull,red_bull,Austrian,WEB,webber,Mark Webber,Australian,2,2012-marina-bay,Singapore Grand Prix,7,1:48.717,1:47.513,1:47.475,14,2012
Lotus F1,lotus_f1,British,GRO,grosjean,Romain Grosjean,French,8,2012-marina-bay,Singapore Grand Prix,8,1:47.688,1:47.529,1:47.788,14,2012
Mercedes,mercedes,German,MSC,michael_schumacher,Michael Schumacher,German,7,2012-marina-bay,Singapore Grand Prix,9,1:49.546,1:47.823,,14,2012
Mercedes,mercedes,German,ROS,rosberg,Nico Rosberg,German,6,2012-marina-bay,Singapore Grand Prix,10,1:49.463,1:47.943,,14,2012
Force India,force_india,Indian,HUL,hulkenberg,Nico Hülkenberg,German,27,2012-marina-bay,Singapore Grand Prix,11,1:49.547,1:47.975,,14,2012
Lotus F1,lotus_f1,British,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2012-marina-bay,Singapore Grand Prix,12,1:48.169,1:48.261,,14,2012
Ferrari,ferrari,Italian,MAS,massa,Felipe Massa,Brazilian,19,2012-marina-bay,Singapore Grand Prix,13,1:49.767,1:48.344,,14,2012
Sauber,sauber,Swiss,PER,perez,Sergio Pérez,Mexican,11,2012-marina-bay,Singapore Grand Prix,14,1:49.055,1:48.505,,14,2012
Toro Rosso,toro_rosso,Italian,RIC,ricciardo,Daniel Ricciardo,Australian,3,2012-marina-bay,Singapore Grand Prix,15,1:49.023,1:48.774,,14,2012
Toro Rosso,toro_rosso,Italian,VER,vergne,Jean-Éric Vergne,French,25,2012-marina-bay,Singapore Grand Prix,16,1:49.564,1:48.849,,14,2012
Williams,williams,British,SEN,bruno_senna,Bruno Senna,Brazilian,19,2012-marina-bay,Singapore Grand Prix,17,1:49.809,,,14,2012
Sauber,sauber,Swiss,KOB,kobayashi,Kamui Kobayashi,Japanese,10,2012-marina-bay,Singapore Grand Prix,18,1:49.933,,,14,2012
Caterham,caterham,Malaysian,PET,petrov,Vitaly Petrov,Russian,21,2012-marina-bay,Singapore Grand Prix,19,1:50.846,,,14,2012
Caterham,caterham,Malaysian,KOV,kovalainen,Heikki Kovalainen,Finnish,20,2012-marina-bay,Singapore Grand Prix,20,1:51.137,,,14,2012
Marussia,marussia,Russian,GLO,glock,Timo Glock,German,24,2012-marina-bay,Singapore Grand Prix,21,1:51.370,,,14,2012
Marussia,marussia,Russian,PIC,pic,Charles Pic,French,25,2012-marina-bay,Singapore Grand Prix,22,1:51.762,,,14,2012
HRT,hrt,Spanish,KAR,karthikeyan,Narain Karthikeyan,Indian,23,2012-marina-bay,Singapore Grand Prix,23,1:52.372,,,14,2012
HRT,hrt,Spanish,DLR,rosa,Pedro de la Rosa,Spanish,22,2012-marina-bay,Singapore Grand Prix,24,1:53.355,,,14,2012
Red Bull,red_bull,Austrian,VET,vettel,Sebastian Vettel,German,5,2012-suzuka,Japanese Grand Prix,1,1:32.608,1:31.501,1:30.839,15,2012
Red Bull,red_bull,Austrian,WEB,webber,Mark Webber,Australian,2,2012-suzuka,Japanese Grand Prix,2,1:32.951,1:31.950,1:31.090,15,2012
McLaren,mclaren,British,BUT,button,Jenson Button,British,22,2012-suzuka,Japanese Grand Prix,3,1:33.077,1:31.772,1:31.290,15,2012
Sauber,sauber,Swiss,KOB,kobayashi,Kamui Kobayashi,Japanese,10,2012-suzuka,Japanese Grand Prix,4,1:32.042,1:31.886,1:31.700,15,2012
Lotus F1,lotus_f1,British,GRO,grosjean,Romain Grosjean,French,8,2012-suzuka,Japanese Grand Prix,5,1:32.029,1:31.988,1:31.898,15,2012
Sauber,sauber,Swiss,PER,perez,Sergio Pérez,Mexican,11,2012-suzuka,Japanese Grand Prix,6,1:32.147,1:32.169,1:32.022,15,2012
Ferrari,ferrari,Italian,ALO,alonso,Fernando Alonso,Spanish,14,2012-suzuka,Japanese Grand Prix,7,1:32.459,1:31.833,1:32.114,15,2012
Lotus F1,lotus_f1,British,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2012-suzuka,Japanese Grand Prix,8,1:32.221,1:31.826,1:32.208,15,2012
McLaren,mclaren,British,HAM,hamilton,Lewis Hamilton,British,44,2012-suzuka,Japanese Grand Prix,9,1:33.061,1:32.121,1:32.327,15,2012
Force India,force_india,Indian,HUL,hulkenberg,Nico Hülkenberg,German,27,2012-suzuka,Japanese Grand Prix,10,1:32.828,1:32.272,,15,2012
Ferrari,ferrari,Italian,MAS,massa,Felipe Massa,Brazilian,19,2012-suzuka,Japanese Grand Prix,11,1:32.946,1:32.293,,15,2012
Force India,force_india,Indian,DIR,resta,Paul di Resta,British,40,2012-suzuka,Japanese Grand Prix,12,1:32.898,1:32.327,,15,2012
Mercedes,mercedes,German,MSC,michael_schumacher,Michael Schumacher,German,7,2012-suzuka,Japanese Grand Prix,13,1:33.349,1:32.469,,15,2012
Williams,williams,British,MAL,maldonado,Pastor Maldonado,Venezuelan,13,2012-suzuka,Japanese Grand Prix,14,1:32.834,1:32.512,,15,2012
Mercedes,mercedes,German,ROS,rosberg,Nico Rosberg,German,6,2012-suzuka,Japanese Grand Prix,15,1:33.015,1:32.625,,15,2012
Toro Rosso,toro_rosso,Italian,RIC,ricciardo,Daniel Ricciardo,Australian,3,2012-suzuka,Japanese Grand Prix,16,1:33.059,1:32.954,,15,2012
Toro Rosso,toro_rosso,Italian,VER,vergne,Jean-Éric Vergne,French,25,2012-suzuka,Japanese Grand Prix,17,1:33.370,1:33.368,,15,2012
Williams,williams,British,SEN,bruno_senna,Bruno Senna,Brazilian,19,2012-suzuka,Japanese Grand Prix,18,1:33.405,,,15,2012
Caterham,caterham,Malaysian,KOV,kovalainen,Heikki Kovalainen,Finnish,20,2012-suzuka,Japanese Grand Prix,19,1:34.657,,,15,2012
Marussia,marussia,Russian,GLO,glock,Timo Glock,German,24,2012-suzuka,Japanese Grand Prix,20,1:35.213,,,15,2012
HRT,hrt,Spanish,DLR,rosa,Pedro de la Rosa,Spanish,22,2012-suzuka,Japanese Grand Prix,21,1:35.385,,,15,2012
Marussia,marussia,Russian,PIC,pic,Charles Pic,French,25,2012-suzuka,Japanese Grand Prix,22,1:35.429,,,15,2012
Caterham,caterham,Malaysian,PET,petrov,Vitaly Petrov,Russian,21,2012-suzuka,Japanese Grand Prix,23,1:35.432,,,15,2012
HRT,hrt,Spanish,KAR,karthikeyan,Narain Karthikeyan,Indian,23,2012-suzuka,Japanese Grand Prix,24,1:36.734,,,15,2012
Red Bull,red_bull,Austrian,WEB,webber,Mark Webber,Australian,2,2012-yeongam-county,Korean Grand Prix,1,1:38.397,1:38.220,1:37.242,16,2012
Red Bull,red_bull,Austrian,VET,vettel,Sebastian Vettel,German,5,2012-yeongam-county,Korean Grand Prix,2,1:38.208,1:37.767,1:37.316,16,2012
McLaren,mclaren,British,HAM,hamilton,Lewis Hamilton,British,44,2012-yeongam-county,Korean Grand Prix,3,1:39.180,1:38.000,1:37.469,16,2012
Ferrari,ferrari,Italian,ALO,alonso,Fernando Alonso,Spanish,14,2012-yeongam-county,Korean Grand Prix,4,1:39.144,1:37.987,1:37.534,16,2012
Lotus F1,lotus_f1,British,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2012-yeongam-county,Korean Grand Prix,5,1:38.887,1:38.227,1:37.625,16,2012
