stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
23,RUS,Mercedes,INTERMEDIATE,2.0,30.0,44.0,15,86.468,86.242,83.694
24,PIA,McLaren,INTERMEDIATE,2.0,30.0,43.0,14,86.692,86.433,83.938
25,ZHO,Kick Sauber,MEDIUM,3.0,46.0,51.0,6,87.616,85.691,82.032
26,LEC,Ferrari,INTERMEDIATE,4.0,33.0,40.0,8,88.168,87.815,86.012
27,HUL,Haas F1 Team,INTERMEDIATE,2.0,14.0,24.0,11,88.207,87.628,86.137
28,HAM,Mercedes,INTERMEDIATE,2.0,27.0,42.0,14,88.463,86.896,83.88
29,VER,Red Bull Racing,INTERMEDIATE,2.0,28.0,44.0,16,88.9,85.968,84.079
30,ALB,Williams,INTERMEDIATE,2.0,27.0,43.0,15,89.027,88.014,85.222
31,MAG,Haas F1 Team,INTERMEDIATE,2.0,9.0,24.0,16,89.179,88.012,87.144
32,ALO,Aston Martin,INTERMEDIATE,2.0,27.0,43.0,15,89.237,87.681,84.453
33,SAI,Ferrari,INTERMEDIATE,2.0,27.0,42.0,14,89.458,88.178,85.861
34,RIC,RB,INTERMEDIATE,2.0,28.0,42.0,14,89.606,88.486,85.748
35,PER,Red Bull Racing,INTERMEDIATE,2.0,27.0,42.0,15,89.63,88.604,85.233
36,HUL,Haas F1 Team,INTERMEDIATE,3.0,27.0,43.0,16,89.636,88.149,85.789
37,STR,Aston Martin,INTERMEDIATE,2.0,27.0,43.0,16,90.043,87.881,85.264
38,ZHO,Kick Sauber,INTERMEDIATE,2.0,27.0,43.0,16,90.064,88.58,87.01
39,NOR,McLaren,INTERMEDIATE,1.0,1.0,25.0,25,90.126,88.181,84.429
40,VER,Red Bull Racing,INTERMEDIATE,1.0,1.0,24.0,24,90.394,89.124,86.001
41,RUS,Mercedes,INTERMEDIATE,1.0,1.0,24.0,24,90.451,89.112,86.014
42,PIA,McLaren,INTERMEDIATE,1.0,1.0,24.0,24,90.467,88.759,85.351
43,ALO,Aston Martin,INTERMEDIATE,1.0,1.0,24.0,24,91.122,88.965,85.451
44,HAM,Mercedes,INTERMEDIATE,1.0,1.0,24.0,24,91.139,88.926,85.298
45,MAG,Haas F1 Team,INTERMEDIATE,3.0,27.0,40.0,13,91.142,89.007,86.231
46,GAS,Alpine,INTERMEDIATE,2.0,27.0,39.0,12,91.383,89.232,86.753
47,PER,Red Bull Racing,INTERMEDIATE,1.0,3.0,24.0,22,91.403,90.93,86.184
48,ALB,Williams,INTERMEDIATE,1.0,2.0,24.0,23,91.531,90.275,85.842
49,SAI,Ferrari,INTERMEDIATE,1.0,2.0,24.0,23,91.622,90.677,86.527
50,GAS,Alpine,INTERMEDIATE,1.0,2.0,24.0,23,91.69,90.358,85.084
51,LEC,Ferrari,INTERMEDIATE,1.0,2.0,24.0,23,91.754,90.52,86.623
52,SAR,Williams,INTERMEDIATE,1.0,2.0,23.0,21,91.834,89.949,86.484
53,TSU,RB,INTERMEDIATE,1.0,1.0,43.0,41,92.007,89.266,84.661
54,BOT,Kick Sauber,INTERMEDIATE,1.0,2.0,41.0,38,92.032,90.17,85.784
55,OCO,Alpine,INTERMEDIATE,1.0,2.0,43.0,41,92.092,90.081,84.927
56,ZHO,Kick Sauber,INTERMEDIATE,1.0,3.0,23.0,21,92.208,90.817,87.715
57,STR,Aston Martin,INTERMEDIATE,1.0,1.0,24.0,24,92.309,90.727,86.27
58,RIC,RB,INTERMEDIATE,1.0,1.0,25.0,25,92.852,90.514,85.962
59,MAG,Haas F1 Team,WET,1.0,2.0,6.0,5,95.224,94.673,93.993
60,HUL,Haas F1 Team,WET,1.0,2.0,11.0,10,95.656,95.578,94.17
61,LEC,Ferrari,HARD,3.0,30.0,30.0,1,104.706,104.706,104.706
