constructor,constructor_id,constructor_nationality,driver_code,driver_id,driver_name,driver_nationality,driver_number,event_id,event_name,position,q1,q2,q3,round,year
Mercedes,mercedes,German,HAM,hamilton,Lewis Hamilton,British,44,2020-sochi,Russian Grand Prix,1,1:32.983,1:32.835,1:31.304,10,2020
Red Bull,red_bull,Austrian,VER,max_verstappen,Max Verstappen,Dutch,3,2020-sochi,Russian Grand Prix,2,1:33.630,1:33.157,1:31.867,10,2020
Mercedes,mercedes,German,BOT,bottas,Valtteri Bottas,Finnish,77,2020-sochi,Russian Grand Prix,3,1:32.656,1:32.405,1:31.956,10,2020
Racing Point,racing_point,British,PER,perez,Sergio Pérez,Mexican,11,2020-sochi,Russian Grand Prix,4,1:33.704,1:33.038,1:32.317,10,2020
Renault,renault,French,RIC,ricciardo,Daniel Ricciardo,Australian,3,2020-sochi,Russian Grand Prix,5,1:33.650,1:32.218,1:32.364,10,2020
McLaren,mclaren,British,SAI,sainz,Carlos Sainz,Spanish,55,2020-sochi,Russian Grand Prix,6,1:33.967,1:32.757,1:32.550,10,2020
Renault,renault,French,OCO,ocon,Esteban Ocon,French,31,2020-sochi,Russian Grand Prix,7,1:33.557,1:33.196,1:32.624,10,2020
McLaren,mclaren,British,NOR,norris,Lando Norris,British,1,2020-sochi,Russian Grand Prix,8,1:33.804,1:33.081,1:32.847,10,2020
AlphaTauri,alphatauri,Italian,GAS,gasly,Pierre Gasly,French,10,2020-sochi,Russian Grand Prix,9,1:33.734,1:33.139,1:33.000,10,2020
Red Bull,red_bull,Austrian,ALB,albon,Alexander Albon,Thai,23,2020-sochi,Russian Grand Prix,10,1:33.919,1:33.153,1:33.008,10,2020
Ferrari,ferrari,Italian,LEC,leclerc,Charles Leclerc,Monegasque,16,2020-sochi,Russian Grand Prix,11,1:34.071,1:33.239,,10,2020
AlphaTauri,alphatauri,Italian,KVY,kvyat,Daniil Kvyat,Russian,26,2020-sochi,Russian Grand Prix,12,1:33.511,1:33.249,,10,2020
Racing Point,racing_point,British,STR,stroll,Lance Stroll,Canadian,18,2020-sochi,Russian Grand Prix,13,1:33.852,1:33.364,,10,2020
Williams,williams,British,RUS,russell,George Russell,British,63,2020-sochi,Russian Grand Prix,14,1:34.020,1:33.583,,10,2020
Ferrari,ferrari,Italian,VET,vettel,Sebastian Vettel,German,5,2020-sochi,Russian Grand Prix,15,1:34.134,1:33.609,,10,2020
Haas F1 Team,haas,American,GRO,grosjean,Romain Grosjean,French,8,2020-sochi,Russian Grand Prix,16,1:34.592,,,10,2020
Alfa Romeo,alfa,Swiss,GIO,giovinazzi,Antonio Giovinazzi,Italian,99,2020-sochi,Russian Grand Prix,17,1:34.594,,,10,2020
Haas F1 Team,haas,American,MAG,kevin_magnussen,Kevin Magnussen,Danish,20,2020-sochi,Russian Grand Prix,18,1:34.681,,,10,2020
Williams,williams,British,LAT,latifi,Nicholas Latifi,Canadian,6,2020-sochi,Russian Grand Prix,19,1:35.066,,,10,2020
Alfa Romeo,alfa,Swiss,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2020-sochi,Russian Grand Prix,20,1:35.267,,,10,2020
Mercedes,mercedes,German,BOT,bottas,Valtteri Bottas,Finnish,77,2020-n-rburg,Eifel Grand Prix,1,1:26.573,1:25.971,1:25.269,11,2020
Mercedes,mercedes,German,HAM,hamilton,Lewis Hamilton,British,44,2020-n-rburg,Eifel Grand Prix,2,1:26.620,1:25.390,1:25.525,11,2020
Red Bull,red_bull,Austrian,VER,max_verstappen,Max Verstappen,Dutch,3,2020-n-rburg,Eifel Grand Prix,3,1:26.319,1:25.467,1:25.562,11,2020
Ferrari,ferrari,Italian,LEC,leclerc,Charles Leclerc,Monegasque,16,2020-n-rburg,Eifel Grand Prix,4,1:26.857,1:26.240,1:26.035,11,2020
Red Bull,red_bull,Austrian,ALB,albon,Alexander Albon,Thai,23,2020-n-rburg,Eifel Grand Prix,5,1:27.126,1:26.285,1:26.047,11,2020
Renault,renault,French,RIC,ricciardo,Daniel Ricciardo,Australian,3,2020-n-rburg,Eifel Grand Prix,6,1:26.836,1:26.096,1:26.223,11,2020
Renault,renault,French,OCO,ocon,Esteban Ocon,French,31,2020-n-rburg,Eifel Grand Prix,7,1:27.086,1:26.364,1:26.242,11,2020
McLaren,mclaren,British,NOR,norris,Lando Norris,British,1,2020-n-rburg,Eifel Grand Prix,8,1:26.829,1:26.316,1:26.458,11,2020
Racing Point,racing_point,British,PER,perez,Sergio Pérez,Mexican,11,2020-n-rburg,Eifel Grand Prix,9,1:27.120,1:26.330,1:26.704,11,2020
McLaren,mclaren,British,SAI,sainz,Carlos Sainz,Spanish,55,2020-n-rburg,Eifel Grand Prix,10,1:27.378,1:26.361,1:26.709,11,2020
Ferrari,ferrari,Italian,VET,vettel,Sebastian Vettel,German,5,2020-n-rburg,Eifel Grand Prix,11,1:27.107,1:26.738,,11,2020
AlphaTauri,alphatauri,Italian,GAS,gasly,Pierre Gasly,French,10,2020-n-rburg,Eifel Grand Prix,12,1:27.072,1:26.776,,11,2020
AlphaTauri,alphatauri,Italian,KVY,kvyat,Daniil Kvyat,Russian,26,2020-n-rburg,Eifel Grand Prix,13,1:27.285,1:26.848,,11,2020
Alfa Romeo,alfa,Swiss,GIO,giovinazzi,Antonio Giovinazzi,Italian,99,2020-n-rburg,Eifel Grand Prix,14,1:27.532,1:26.936,,11,2020
Haas F1 Team,haas,American,MAG,kevin_magnussen,Kevin Magnussen,Danish,20,2020-n-rburg,Eifel Grand Prix,15,1:27.231,1:27.125,,11,2020
Haas F1 Team,haas,American,GRO,grosjean,Romain Grosjean,French,8,2020-n-rburg,Eifel Grand Prix,16,1:27.552,,,11,2020
Williams,williams,British,RUS,russell,George Russell,British,63,2020-n-rburg,Eifel Grand Prix,17,1:27.564,,,11,2020
Williams,williams,British,LAT,latifi,Nicholas Latifi,Canadian,6,2020-n-rburg,Eifel Grand Prix,18,1:27.812,,,11,2020
Alfa Romeo,alfa,Swiss,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2020-n-rburg,Eifel Grand Prix,19,1:27.817,,,11,2020
Racing Point,racing_point,British,HUL,hulkenberg,Nico Hülkenberg,German,27,2020-n-rburg,Eifel Grand Prix,20,1:28.021,,,11,2020
Mercedes,mercedes,German,HAM,hamilton,Lewis Hamilton,British,44,2020-portim-o,Portuguese Grand Prix,1,1:16.828,1:16.824,1:16.652,12,2020
Mercedes,mercedes,German,BOT,bottas,Valtteri Bottas,Finnish,77,2020-portim-o,Portuguese Grand Prix,2,1:16.945,1:16.466,1:16.754,12,2020
Red Bull,red_bull,Austrian,VER,max_verstappen,Max Verstappen,Dutch,3,2020-portim-o,Portuguese Grand Prix,3,1:16.879,1:17.038,1:16.904,12,2020
Ferrari,ferrari,Italian,LEC,leclerc,Charles Leclerc,Monegasque,16,2020-portim-o,Portuguese Grand Prix,4,1:17.421,1:17.367,1:17.090,12,2020
Racing Point,racing_point,British,PER,perez,Sergio Pérez,Mexican,11,2020-portim-o,Portuguese Grand Prix,5,1:17.370,1:17.129,1:17.223,12,2020
Red Bull,red_bull,Austrian,ALB,albon,Alexander Albon,Thai,23,2020-portim-o,Portuguese Grand Prix,6,1:17.435,1:17.411,1:17.437,12,2020
McLaren,mclaren,British,SAI,sainz,Carlos Sainz,Spanish,55,2020-portim-o,Portuguese Grand Prix,7,1:17.627,1:17.183,1:17.520,12,2020
McLaren,mclaren,British,NOR,norris,Lando Norris,British,1,2020-portim-o,Portuguese Grand Prix,8,1:17.547,1:17.321,1:17.525,12,2020
AlphaTauri,alphatauri,Italian,GAS,gasly,Pierre Gasly,French,10,2020-portim-o,Portuguese Grand Prix,9,1:17.209,1:17.367,1:17.803,12,2020
Renault,renault,French,RIC,ricciardo,Daniel Ricciardo,Australian,3,2020-portim-o,Portuguese Grand Prix,10,1:17.621,1:17.481,,12,2020
Renault,renault,French,OCO,ocon,Esteban Ocon,French,31,2020-portim-o,Portuguese Grand Prix,11,1:17.775,1:17.614,,12,2020
Racing Point,racing_point,British,STR,stroll,Lance Stroll,Canadian,18,2020-portim-o,Portuguese Grand Prix,12,1:17.667,1:17.626,,12,2020
AlphaTauri,alphatauri,Italian,KVY,kvyat,Daniil Kvyat,Russian,26,2020-portim-o,Portuguese Grand Prix,13,1:17.841,1:17.728,,12,2020
Williams,williams,British,RUS,russell,George Russell,British,63,2020-portim-o,Portuguese Grand Prix,14,1:17.931,1:17.788,,12,2020
Ferrari,ferrari,Italian,VET,vettel,Sebastian Vettel,German,5,2020-portim-o,Portuguese Grand Prix,15,1:17.446,1:17.919,,12,2020
Alfa Romeo,alfa,Swiss,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2020-portim-o,Portuguese Grand Prix,16,1:18.201,,,12,2020
Alfa Romeo,alfa,Swiss,GIO,giovinazzi,Antonio Giovinazzi,Italian,99,2020-portim-o,Portuguese Grand Prix,17,1:18.323,,,12,2020
Haas F1 Team,haas,American,GRO,grosjean,Romain Grosjean,French,8,2020-portim-o,Portuguese Grand Prix,18,1:18.364,,,12,2020
Haas F1 Team,haas,American,MAG,kevin_magnussen,Kevin Magnussen,Danish,20,2020-portim-o,Portuguese Grand Prix,19,1:18.508,,,12,2020
Williams,williams,British,LAT,latifi,Nicholas Latifi,Canadian,6,2020-portim-o,Portuguese Grand Prix,20,1:18.777,,,12,2020
Mercedes,mercedes,German,BOT,bottas,Valtteri Bottas,Finnish,77,2020-imola,Emilia Romagna Grand Prix,1,1:14.221,1:14.585,1:13.609,13,2020
Mercedes,mercedes,German,HAM,hamilton,Lewis Hamilton,British,44,2020-imola,Emilia Romagna Grand Prix,2,1:14.229,1:14.643,1:13.706,13,2020
Red Bull,red_bull,Austrian,VER,max_verstappen,Max Verstappen,Dutch,3,2020-imola,Emilia Romagna Grand Prix,3,1:15.034,1:14.974,1:14.176,13,2020
AlphaTauri,alphatauri,Italian,GAS,gasly,Pierre Gasly,French,10,2020-imola,Emilia Romagna Grand Prix,4,1:15.183,1:14.681,1:14.502,13,2020
Renault,renault,French,RIC,ricciardo,Daniel Ricciardo,Australian,3,2020-imola,Emilia Romagna Grand Prix,5,1:15.474,1:14.953,1:14.520,13,2020
Red Bull,red_bull,Austrian,ALB,albon,Alexander Albon,Thai,23,2020-imola,Emilia Romagna Grand Prix,6,1:15.402,1:14.745,1:14.572,13,2020
Ferrari,ferrari,Italian,LEC,leclerc,Charles Leclerc,Monegasque,16,2020-imola,Emilia Romagna Grand Prix,7,1:15.123,1:15.017,1:14.616,13,2020
AlphaTauri,alphatauri,Italian,KVY,kvyat,Daniil Kvyat,Russian,26,2020-imola,Emilia Romagna Grand Prix,8,1:15.412,1:15.022,1:14.696,13,2020
McLaren,mclaren,British,NOR,norris,Lando Norris,British,1,2020-imola,Emilia Romagna Grand Prix,9,1:15.274,1:15.051,1:14.814,13,2020
McLaren,mclaren,British,SAI,sainz,Carlos Sainz,Spanish,55,2020-imola,Emilia Romagna Grand Prix,10,1:15.528,1:15.027,1:14.911,13,2020
Racing Point,racing_point,British,PER,perez,Sergio Pérez,Mexican,11,2020-imola,Emilia Romagna Grand Prix,11,1:15.407,1:15.061,,13,2020
Renault,renault,French,OCO,ocon,Esteban Ocon,French,31,2020-imola,Emilia Romagna Grand Prix,12,1:15.352,1:15.201,,13,2020
Williams,williams,British,RUS,russell,George Russell,British,63,2020-imola,Emilia Romagna Grand Prix,13,1:15.760,1:15.323,,13,2020
Ferrari,ferrari,Italian,VET,vettel,Sebastian Vettel,German,5,2020-imola,Emilia Romagna Grand Prix,14,1:15.571,1:15.385,,13,2020
Racing Point,racing_point,British,STR,stroll,Lance Stroll,Canadian,18,2020-imola,Emilia Romagna Grand Prix,15,1:15.822,1:15.494,,13,2020
Haas F1 Team,haas,American,GRO,grosjean,Romain Grosjean,French,8,2020-imola,Emilia Romagna Grand Prix,16,1:15.918,,,13,2020
Haas F1 Team,haas,American,MAG,kevin_magnussen,Kevin Magnussen,Danish,20,2020-imola,Emilia Romagna Grand Prix,17,1:15.939,,,13,2020
Alfa Romeo,alfa,Swiss,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2020-imola,Emilia Romagna Grand Prix,18,1:15.953,,,13,2020
Williams,williams,British,LAT,latifi,Nicholas Latifi,Canadian,6,2020-imola,Emilia Romagna Grand Prix,19,1:15.987,,,13,2020
Alfa Romeo,alfa,Swiss,GIO,giovinazzi,Antonio Giovinazzi,Italian,99,2020-imola,Emilia Romagna Grand Prix,20,1:16.208,,,13,2020
Racing Point,racing_point,British,STR,stroll,Lance Stroll,Canadian,18,2020-istanbul,Turkish Grand Prix,1,2:07.467,1:53.372,1:47.765,14,2020
Red Bull,red_bull,Austrian,VER,max_verstappen,Max Verstappen,Dutch,3,2020-istanbul,Turkish Grand Prix,2,1:57.485,1:50.293,1:48.055,14,2020
Racing Point,racing_point,British,PER,perez,Sergio Pérez,Mexican,11,2020-istanbul,Turkish Grand Prix,3,2:07.614,1:54.097,1:49.321,14,2020
Red Bull,red_bull,Austrian,ALB,albon,Alexander Albon,Thai,23,2020-istanbul,Turkish Grand Prix,4,1:59.431,1:52.282,1:50.448,14,2020
Renault,renault,French,RIC,ricciardo,Daniel Ricciardo,Australian,3,2020-istanbul,Turkish Grand Prix,5,2:05.598,1:54.278,1:51.595,14,2020
Mercedes,mercedes,German,HAM,hamilton,Lewis Hamilton,British,44,2020-istanbul,Turkish Grand Prix,6,2:07.599,1:52.709,1:52.560,14,2020
Renault,renault,French,OCO,ocon,Esteban Ocon,French,31,2020-istanbul,Turkish Grand Prix,7,2:06.115,1:53.657,1:52.622,14,2020
Alfa Romeo,alfa,Swiss,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2020-istanbul,Turkish Grand Prix,8,2:01.249,1:53.793,1:52.745,14,2020
Mercedes,mercedes,German,BOT,bottas,Valtteri Bottas,Finnish,77,2020-istanbul,Turkish Grand Prix,9,2:07.001,1:53.767,1:53.258,14,2020
Alfa Romeo,alfa,Swiss,GIO,giovinazzi,Antonio Giovinazzi,Italian,99,2020-istanbul,Turkish Grand Prix,10,2:07.341,1:53.431,1:57.226,14,2020
McLaren,mclaren,British,NOR,norris,Lando Norris,British,1,2020-istanbul,Turkish Grand Prix,11,2:07.167,1:54.945,,14,2020
Ferrari,ferrari,Italian,VET,vettel,Sebastian Vettel,German,5,2020-istanbul,Turkish Grand Prix,12,2:03.356,1:55.169,,14,2020
McLaren,mclaren,British,SAI,sainz,Carlos Sainz,Spanish,55,2020-istanbul,Turkish Grand Prix,13,2:07.489,1:55.410,,14,2020
Ferrari,ferrari,Italian,LEC,leclerc,Charles Leclerc,Monegasque,16,2020-istanbul,Turkish Grand Prix,14,2:04.464,1:56.696,,14,2020
AlphaTauri,alphatauri,Italian,GAS,gasly,Pierre Gasly,French,10,2020-istanbul,Turkish Grand Prix,15,2:05.579,1:58.556,,14,2020
Haas F1 Team,haas,American,MAG,kevin_magnussen,Kevin Magnussen,Danish,20,2020-istanbul,Turkish Grand Prix,16,2:08.007,,,14,2020
AlphaTauri,alphatauri,Italian,KVY,kvyat,Daniil Kvyat,Russian,26,2020-istanbul,Turkish Grand Prix,17,2:09.070,,,14,2020
Williams,williams,British,RUS,russell,George Russell,British,63,2020-istanbul,Turkish Grand Prix,18,2:10.017,,,14,2020
Haas F1 Team,haas,American,GRO,grosjean,Romain Grosjean,French,8,2020-istanbul,Turkish Grand Prix,19,2:12.909,,,14,2020
Williams,williams,British,LAT,latifi,Nicholas Latifi,Canadian,6,2020-istanbul,Turkish Grand Prix,20,2:21.611,,,14,2020
Mercedes,mercedes,German,HAM,hamilton,Lewis Hamilton,British,44,2020-sakhir,Bahrain Grand Prix,1,1:28.343,1:27.586,1:27.264,15,2020
Mercedes,mercedes,German,BOT,bottas,Valtteri Bottas,Finnish,77,2020-sakhir,Bahrain Grand Prix,2,1:28.767,1:28.063,1:27.553,15,2020
Red Bull,red_bull,Austrian,VER,max_verstappen,Max Verstappen,Dutch,3,2020-sakhir,Bahrain Grand Prix,3,1:28.885,1:28.025,1:27.678,15,2020
Red Bull,red_bull,Austrian,ALB,albon,Alexander Albon,Thai,23,2020-sakhir,Bahrain Grand Prix,4,1:28.732,1:28.749,1:28.274,15,2020
Racing Point,racing_point,British,PER,perez,Sergio Pérez,Mexican,11,2020-sakhir,Bahrain Grand Prix,5,1:29.178,1:28.894,1:28.322,15,2020
Renault,renault,French,RIC,ricciardo,Daniel Ricciardo,Australian,3,2020-sakhir,Bahrain Grand Prix,6,1:29.005,1:28.648,1:28.417,15,2020
Renault,renault,French,OCO,ocon,Esteban Ocon,French,31,2020-sakhir,Bahrain Grand Prix,7,1:29.203,1:28.937,1:28.419,15,2020
AlphaTauri,alphatauri,Italian,GAS,gasly,Pierre Gasly,French,10,2020-sakhir,Bahrain Grand Prix,8,1:28.971,1:29.008,1:28.448,15,2020
McLaren,mclaren,British,NOR,norris,Lando Norris,British,1,2020-sakhir,Bahrain Grand Prix,9,1:29.464,1:28.877,1:28.542,15,2020
AlphaTauri,alphatauri,Italian,KVY,kvyat,Daniil Kvyat,Russian,26,2020-sakhir,Bahrain Grand Prix,10,1:29.158,1:28.944,1:28.618,15,2020
Ferrari,ferrari,Italian,VET,vettel,Sebastian Vettel,German,5,2020-sakhir,Bahrain Grand Prix,11,1:29.142,1:29.149,,15,2020
Ferrari,ferrari,Italian,LEC,leclerc,Charles Leclerc,Monegasque,16,2020-sakhir,Bahrain Grand Prix,12,1:29.137,1:29.165,,15,2020
Racing Point,racing_point,British,STR,stroll,Lance Stroll,Canadian,18,2020-sakhir,Bahrain Grand Prix,13,1:28.679,1:29.557,,15,2020
Williams,williams,British,RUS,russell,George Russell,British,63,2020-sakhir,Bahrain Grand Prix,14,1:29.294,1:31.218,,15,2020
McLaren,mclaren,British,SAI,sainz,Carlos Sainz,Spanish,55,2020-sakhir,Bahrain Grand Prix,15,1:28.975,,,15,2020
Alfa Romeo,alfa,Swiss,GIO,giovinazzi,Antonio Giovinazzi,Italian,99,2020-sakhir,Bahrain Grand Prix,16,1:29.491,,,15,2020
Alfa Romeo,alfa,Swiss,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2020-sakhir,Bahrain Grand Prix,17,1:29.810,,,15,2020
Haas F1 Team,haas,American,MAG,kevin_magnussen,Kevin Magnussen,Danish,20,2020-sakhir,Bahrain Grand Prix,18,1:30.111,,,15,2020
Haas F1 Team,haas,American,GRO,grosjean,Romain Grosjean,French,8,2020-sakhir,Bahrain Grand Prix,19,1:30.138,,,15,2020
Williams,williams,British,LAT,latifi,Nicholas Latifi,Canadian,6,2020-sakhir,Bahrain Grand Prix,20,1:30.182,,,15,2020
Mercedes,mercedes,German,BOT,bottas,Valtteri Bottas,Finnish,77,2020-sakhir,Sakhir Grand Prix,1,53.904,53.803,53.377,16,2020
Mercedes,mercedes,German,RUS,russell,George Russell,British,63,2020-sakhir,Sakhir Grand Prix,2,54.160,53.819,53.403,16,2020
Red Bull,red_bull,Austrian,VER,max_verstappen,Max Verstappen,Dutch,3,2020-sakhir,Sakhir Grand Prix,3,54.037,53.647,53.433,16,2020
Ferrari,ferrari,Italian,LEC,leclerc,Charles Leclerc,Monegasque,16,2020-sakhir,Sakhir Grand Prix,4,54.249,53.825,53.613,16,2020
Racing Point,racing_point,British,PER,perez,Sergio Pérez,Mexican,11,2020-sakhir,Sakhir Grand Prix,5,54.236,53.787,53.790,16,2020
AlphaTauri,alphatauri,Italian,KVY,kvyat,Daniil Kvyat,Russian,26,2020-sakhir,Sakhir Grand Prix,6,54.346,53.856,53.906,16,2020
Renault,renault,French,RIC,ricciardo,Daniel Ricciardo,Australian,3,2020-sakhir,Sakhir Grand Prix,7,54.388,53.871,53.957,16,2020
McLaren,mclaren,British,SAI,sainz,Carlos Sainz,Spanish,55,2020-sakhir,Sakhir Grand Prix,8,54.450,53.818,54.010,16,2020
AlphaTauri,alphatauri,Italian,GAS,gasly,Pierre Gasly,French,10,2020-sakhir,Sakhir Grand Prix,9,54.207,53.941,54.154,16,2020
Racing Point,racing_point,British,STR,stroll,Lance Stroll,Canadian,18,2020-sakhir,Sakhir Grand Prix,10,54.595,53.840,54.200,16,2020
Renault,renault,French,OCO,ocon,Esteban Ocon,French,31,2020-sakhir,Sakhir Grand Prix,11,54.309,53.995,,16,2020
Red Bull,red_bull,Austrian,ALB,albon,Alexander Albon,Thai,23,2020-sakhir,Sakhir Grand Prix,12,54.620,54.026,,16,2020
Ferrari,ferrari,Italian,VET,vettel,Sebastian Vettel,German,5,2020-sakhir,Sakhir Grand Prix,13,54.301,54.175,,16,2020
Alfa Romeo,alfa,Swiss,GIO,giovinazzi,Antonio Giovinazzi,Italian,99,2020-sakhir,Sakhir Grand Prix,14,54.523,54.377,,16,2020
McLaren,mclaren,British,NOR,norris,Lando Norris,British,1,2020-sakhir,Sakhir Grand Prix,15,54.194,54.693,,16,2020
Haas F1 Team,haas,American,MAG,kevin_magnussen,Kevin Magnussen,Danish,20,2020-sakhir,Sakhir Grand Prix,16,54.705,,,16,2020
Williams,williams,British,LAT,latifi,Nicholas Latifi,Canadian,6,2020-sakhir,Sakhir Grand Prix,17,54.796,,,16,2020
Williams,williams,British,AIT,aitken,Jack Aitken,British,89,2020-sakhir,Sakhir Grand Prix,18,54.892,,,16,2020
Alfa Romeo,alfa,Swiss,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2020-sakhir,Sakhir Grand Prix,19,54.963,,,16,2020
Haas F1 Team,haas,American,FIT,pietro_fittipaldi,Pietro Fittipaldi,Brazilian,51,2020-sakhir,Sakhir Grand Prix,20,55.426,,,16,2020
Red Bull,red_bull,Austrian,VER,max_verstappen,Max Verstappen,Dutch,3,2020-abu-dhabi,Abu Dhabi Grand Prix,1,1:35.993,1:35.641,1:35.246,17,2020
Mercedes,mercedes,German,BOT,bottas,Valtteri Bottas,Finnish,77,2020-abu-dhabi,Abu Dhabi Grand Prix,2,1:35.699,1:35.527,1:35.271,17,2020
Mercedes,mercedes,German,HAM,hamilton,Lewis Hamilton,British,44,2020-abu-dhabi,Abu Dhabi Grand Prix,3,1:35.528,1:35.466,1:35.332,17,2020
McLaren,mclaren,British,NOR,norris,Lando Norris,British,1,2020-abu-dhabi,Abu Dhabi Grand Prix,4,1:36.016,1:35.849,1:35.497,17,2020
Red Bull,red_bull,Austrian,ALB,albon,Alexander Albon,Thai,23,2020-abu-dhabi,Abu Dhabi Grand Prix,5,1:36.106,1:35.654,1:35.571,17,2020
McLaren,mclaren,British,SAI,sainz,Carlos Sainz,Spanish,55,2020-abu-dhabi,Abu Dhabi Grand Prix,6,1:36.517,1:36.192,1:35.815,17,2020
AlphaTauri,alphatauri,Italian,KVY,kvyat,Daniil Kvyat,Russian,26,2020-abu-dhabi,Abu Dhabi Grand Prix,7,1:36.459,1:36.214,1:35.963,17,2020
Racing Point,racing_point,British,STR,stroll,Lance Stroll,Canadian,18,2020-abu-dhabi,Abu Dhabi Grand Prix,8,1:36.502,1:36.143,1:36.046,17,2020
Ferrari,ferrari,Italian,LEC,leclerc,Charles Leclerc,Monegasque,16,2020-abu-dhabi,Abu Dhabi Grand Prix,9,1:35.881,1:35.932,1:36.065,17,2020
AlphaTauri,alphatauri,Italian,GAS,gasly,Pierre Gasly,French,10,2020-abu-dhabi,Abu Dhabi Grand Prix,10,1:36.545,1:36.282,1:36.242,17,2020
Renault,renault,French,OCO,ocon,Esteban Ocon,French,31,2020-abu-dhabi,Abu Dhabi Grand Prix,11,1:36.783,1:36.359,,17,2020
Renault,renault,French,RIC,ricciardo,Daniel Ricciardo,Australian,3,2020-abu-dhabi,Abu Dhabi Grand Prix,12,1:36.704,1:36.406,,17,2020
Ferrari,ferrari,Italian,VET,vettel,Sebastian Vettel,German,5,2020-abu-dhabi,Abu Dhabi Grand Prix,13,1:36.655,1:36.631,,17,2020
Alfa Romeo,alfa,Swiss,GIO,giovinazzi,Antonio Giovinazzi,Italian,99,2020-abu-dhabi,Abu Dhabi Grand Prix,14,1:37.075,1:38.248,,17,2020
Racing Point,racing_point,British,PER,perez,Sergio Pérez,Mexican,11,2020-abu-dhabi,Abu Dhabi Grand Prix,15,1:36.034,,,17,2020
Alfa Romeo,alfa,Swiss,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2020-abu-dhabi,Abu Dhabi Grand Prix,16,1:37.555,,,17,2020
Haas F1 Team,haas,American,MAG,kevin_magnussen,Kevin Magnussen,Danish,20,2020-abu-dhabi,Abu Dhabi Grand Prix,17,1:37.863,,,17,2020
Williams,williams,British,RUS,russell,George Russell,British,63,2020-abu-dhabi,Abu Dhabi Grand Prix,18,1:38.045,,,17,2020
Haas F1 Team,haas,American,FIT,pietro_fittipaldi,Pietro Fittipaldi,Brazilian,51,2020-abu-dhabi,Abu Dhabi Grand Prix,19,1:38.173,,,17,2020
Williams,williams,British,LAT,latifi,Nicholas Latifi,Canadian,6,2020-abu-dhabi,Abu Dhabi Grand Prix,20,1:38.443,,,17,2020
