constructor,constructor_id,constructor_nationality,driver_code,driver_id,driver_name,driver_nationality,driver_number,event_id,event_name,position,q1,q2,q3,round,year
Sauber,sauber,Swiss,ERI,ericsson,Marcus Ericsson,Swedish,9,2017-spielberg,Austrian Grand Prix,19,1:06.857,,,9,2017
Sauber,sauber,Swiss,WEH,wehrlein,Pascal Wehrlein,German,94,2017-spielberg,Austrian Grand Prix,20,1:07.011,,,9,2017
Mercedes,mercedes,German,HAM,hamilton,Lewis Hamilton,British,44,2017-silverstone,British Grand Prix,1,1:39.069,1:27.893,1:26.600,10,2017
Ferrari,ferrari,Italian,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2017-silverstone,British Grand Prix,2,1:40.455,1:28.992,1:27.147,10,2017
Ferrari,ferrari,Italian,VET,vettel,Sebastian Vettel,German,5,2017-silverstone,British Grand Prix,3,1:39.962,1:28.978,1:27.356,10,2017
Mercedes,mercedes,German,BOT,bottas,Valtteri Bottas,Finnish,77,2017-silverstone,British Grand Prix,4,1:39.698,1:28.732,1:27.376,10,2017
Red Bull,red_bull,Austrian,VER,max_verstappen,Max Verstappen,Dutch,3,2017-silverstone,British Grand Prix,5,1:38.912,1:29.431,1:28.130,10,2017
Renault,renault,French,HUL,hulkenberg,Nico Hülkenberg,German,27,2017-silverstone,British Grand Prix,6,1:39.201,1:29.340,1:28.856,10,2017
Force India,force_india,Indian,PER,perez,Sergio Pérez,Mexican,11,2017-silverstone,British Grand Prix,7,1:42.009,1:29.824,1:28.902,10,2017
Force India,force_india,Indian,OCO,ocon,Esteban Ocon,French,31,2017-silverstone,British Grand Prix,8,1:39.738,1:29.701,1:29.074,10,2017
McLaren,mclaren,British,VAN,vandoorne,Stoffel Vandoorne,Belgian,2,2017-silverstone,British Grand Prix,9,1:40.011,1:30.105,1:29.418,10,2017
Haas F1 Team,haas,American,GRO,grosjean,Romain Grosjean,French,8,2017-silverstone,British Grand Prix,10,1:42.042,1:29.966,1:29.549,10,2017
Renault,renault,French,PAL,jolyon_palmer,Jolyon Palmer,British,30,2017-silverstone,British Grand Prix,11,1:41.404,1:30.193,,10,2017
Toro Rosso,toro_rosso,Italian,KVY,kvyat,Daniil Kvyat,Russian,26,2017-silverstone,British Grand Prix,12,1:41.726,1:30.355,,10,2017
McLaren,mclaren,British,ALO,alonso,Fernando Alonso,Spanish,14,2017-silverstone,British Grand Prix,13,1:37.598,1:30.600,,10,2017
Toro Rosso,toro_rosso,Italian,SAI,sainz,Carlos Sainz,Spanish,55,2017-silverstone,British Grand Prix,14,1:41.114,1:31.368,,10,2017
Williams,williams,British,MAS,massa,Felipe Massa,Brazilian,19,2017-silverstone,British Grand Prix,15,1:41.874,1:31.482,,10,2017
Williams,williams,British,STR,stroll,Lance Stroll,Canadian,18,2017-silverstone,British Grand Prix,16,1:42.573,,,10,2017
Haas F1 Team,haas,American,MAG,kevin_magnussen,Kevin Magnussen,Danish,20,2017-silverstone,British Grand Prix,17,1:42.577,,,10,2017
Sauber,sauber,Swiss,WEH,wehrlein,Pascal Wehrlein,German,94,2017-silverstone,British Grand Prix,18,1:42.593,,,10,2017
Sauber,sauber,Swiss,ERI,ericsson,Marcus Ericsson,Swedish,9,2017-silverstone,British Grand Prix,19,1:42.633,,,10,2017
Red Bull,red_bull,Austrian,RIC,ricciardo,Daniel Ricciardo,Australian,3,2017-silverstone,British Grand Prix,20,1:42.966,,,10,2017
Ferrari,ferrari,Italian,VET,vettel,Sebastian Vettel,German,5,2017-budapest,Hungarian Grand Prix,1,1:17.244,1:16.802,1:16.276,11,2017
Ferrari,ferrari,Italian,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2017-budapest,Hungarian Grand Prix,2,1:17.364,1:17.207,1:16.444,11,2017
Mercedes,mercedes,German,BOT,bottas,Valtteri Bottas,Finnish,77,2017-budapest,Hungarian Grand Prix,3,1:18.058,1:17.362,1:16.530,11,2017
Mercedes,mercedes,German,HAM,hamilton,Lewis Hamilton,British,44,2017-budapest,Hungarian Grand Prix,4,1:17.492,1:16.693,1:16.707,11,2017
Red Bull,red_bull,Austrian,VER,max_verstappen,Max Verstappen,Dutch,3,2017-budapest,Hungarian Grand Prix,5,1:17.266,1:17.028,1:16.797,11,2017
Red Bull,red_bull,Austrian,RIC,ricciardo,Daniel Ricciardo,Australian,3,2017-budapest,Hungarian Grand Prix,6,1:17.702,1:17.698,1:16.818,11,2017
Renault,renault,French,HUL,hulkenberg,Nico Hülkenberg,German,27,2017-budapest,Hungarian Grand Prix,7,1:18.137,1:17.655,1:17.468,11,2017
McLaren,mclaren,British,ALO,alonso,Fernando Alonso,Spanish,14,2017-budapest,Hungarian Grand Prix,8,1:18.395,1:17.919,1:17.549,11,2017
McLaren,mclaren,British,VAN,vandoorne,Stoffel Vandoorne,Belgian,2,2017-budapest,Hungarian Grand Prix,9,1:18.479,1:18.000,1:17.894,11,2017
Toro Rosso,toro_rosso,Italian,SAI,sainz,Carlos Sainz,Spanish,55,2017-budapest,Hungarian Grand Prix,10,1:18.948,1:18.311,1:18.912,11,2017
Renault,renault,French,PAL,jolyon_palmer,Jolyon Palmer,British,30,2017-budapest,Hungarian Grand Prix,11,1:18.699,1:18.415,,11,2017
Force India,force_india,Indian,OCO,ocon,Esteban Ocon,French,31,2017-budapest,Hungarian Grand Prix,12,1:18.843,1:18.495,,11,2017
Toro Rosso,toro_rosso,Italian,KVY,kvyat,Daniil Kvyat,Russian,26,2017-budapest,Hungarian Grand Prix,13,1:18.702,1:18.538,,11,2017
Force India,force_india,Indian,PER,perez,Sergio Pérez,Mexican,11,2017-budapest,Hungarian Grand Prix,14,1:19.095,1:18.639,,11,2017
Haas F1 Team,haas,American,GRO,grosjean,Romain Grosjean,French,8,2017-budapest,Hungarian Grand Prix,15,1:19.085,1:18.771,,11,2017
Haas F1 Team,haas,American,MAG,kevin_magnussen,Kevin Magnussen,Danish,20,2017-budapest,Hungarian Grand Prix,16,1:19.095,,,11,2017
Williams,williams,British,STR,stroll,Lance Stroll,Canadian,18,2017-budapest,Hungarian Grand Prix,17,1:19.102,,,11,2017
Sauber,sauber,Swiss,WEH,wehrlein,Pascal Wehrlein,German,94,2017-budapest,Hungarian Grand Prix,18,1:19.839,,,11,2017
Williams,williams,British,DIR,resta,Paul di Resta,British,40,2017-budapest,Hungarian Grand Prix,19,1:19.868,,,11,2017
Sauber,sauber,Swiss,ERI,ericsson,Marcus Ericsson,Swedish,9,2017-budapest,Hungarian Grand Prix,20,1:19.972,,,11,2017
Mercedes,mercedes,German,HAM,hamilton,Lewis Hamilton,British,44,2017-spa,Belgian Grand Prix,1,1:44.184,1:42.927,1:42.553,12,2017
Ferrari,ferrari,Italian,VET,vettel,Sebastian Vettel,German,5,2017-spa,Belgian Grand Prix,2,1:44.275,1:43.987,1:42.795,12,2017
Mercedes,mercedes,German,BOT,bottas,Valtteri Bottas,Finnish,77,2017-spa,Belgian Grand Prix,3,1:44.773,1:43.249,1:43.094,12,2017
Ferrari,ferrari,Italian,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2017-spa,Belgian Grand Prix,4,1:44.729,1:43.700,1:43.270,12,2017
Red Bull,red_bull,Austrian,VER,max_verstappen,Max Verstappen,Dutch,3,2017-spa,Belgian Grand Prix,5,1:44.535,1:43.940,1:43.380,12,2017
Red Bull,red_bull,Austrian,RIC,ricciardo,Daniel Ricciardo,Australian,3,2017-spa,Belgian Grand Prix,6,1:45.114,1:44.224,1:43.863,12,2017
Renault,renault,French,HUL,hulkenberg,Nico Hülkenberg,German,27,2017-spa,Belgian Grand Prix,7,1:45.280,1:44.988,1:44.982,12,2017
Force India,force_india,Indian,PER,perez,Sergio Pérez,Mexican,11,2017-spa,Belgian Grand Prix,8,1:45.591,1:44.894,1:45.244,12,2017
Force India,force_india,Indian,OCO,ocon,Esteban Ocon,French,31,2017-spa,Belgian Grand Prix,9,1:45.277,1:45.006,1:45.369,12,2017
Renault,renault,French,PAL,jolyon_palmer,Jolyon Palmer,British,30,2017-spa,Belgian Grand Prix,10,1:45.447,1:44.685,,12,2017
McLaren,mclaren,British,ALO,alonso,Fernando Alonso,Spanish,14,2017-spa,Belgian Grand Prix,11,1:45.668,1:45.090,,12,2017
Haas F1 Team,haas,American,GRO,grosjean,Romain Grosjean,French,8,2017-spa,Belgian Grand Prix,12,1:45.728,1:45.133,,12,2017
Haas F1 Team,haas,American,MAG,kevin_magnussen,Kevin Magnussen,Danish,20,2017-spa,Belgian Grand Prix,13,1:45.535,1:45.400,,12,2017
Toro Rosso,toro_rosso,Italian,SAI,sainz,Carlos Sainz,Spanish,55,2017-spa,Belgian Grand Prix,14,1:45.374,1:45.439,,12,2017
McLaren,mclaren,British,VAN,vandoorne,Stoffel Vandoorne,Belgian,2,2017-spa,Belgian Grand Prix,15,1:45.441,,,12,2017
Williams,williams,British,MAS,massa,Felipe Massa,Brazilian,19,2017-spa,Belgian Grand Prix,16,1:45.823,,,12,2017
Toro Rosso,toro_rosso,Italian,KVY,kvyat,Daniil Kvyat,Russian,26,2017-spa,Belgian Grand Prix,17,1:46.028,,,12,2017
Williams,williams,British,STR,stroll,Lance Stroll,Canadian,18,2017-spa,Belgian Grand Prix,18,1:46.915,,,12,2017
Sauber,sauber,Swiss,ERI,ericsson,Marcus Ericsson,Swedish,9,2017-spa,Belgian Grand Prix,19,1:47.214,,,12,2017
Sauber,sauber,Swiss,WEH,wehrlein,Pascal Wehrlein,German,94,2017-spa,Belgian Grand Prix,20,1:47.679,,,12,2017
Mercedes,mercedes,German,HAM,hamilton,Lewis Hamilton,British,44,2017-monza,Italian Grand Prix,1,1:36.009,1:34.660,1:35.554,13,2017
Red Bull,red_bull,Austrian,VER,max_verstappen,Max Verstappen,Dutch,3,2017-monza,Italian Grand Prix,2,1:37.344,1:36.113,1:36.702,13,2017
Red Bull,red_bull,Austrian,RIC,ricciardo,Daniel Ricciardo,Australian,3,2017-monza,Italian Grand Prix,3,1:38.304,1:37.313,1:36.841,13,2017
Williams,williams,British,STR,stroll,Lance Stroll,Canadian,18,2017-monza,Italian Grand Prix,4,1:37.653,1:37.002,1:37.032,13,2017
Force India,force_india,Indian,OCO,ocon,Esteban Ocon,French,31,2017-monza,Italian Grand Prix,5,1:38.775,1:37.580,1:37.719,13,2017
Mercedes,mercedes,German,BOT,bottas,Valtteri Bottas,Finnish,77,2017-monza,Italian Grand Prix,6,1:35.716,1:35.396,1:37.833,13,2017
Ferrari,ferrari,Italian,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2017-monza,Italian Grand Prix,7,1:38.235,1:37.031,1:37.987,13,2017
Ferrari,ferrari,Italian,VET,vettel,Sebastian Vettel,German,5,2017-monza,Italian Grand Prix,8,1:37.198,1:36.223,1:38.064,13,2017
Williams,williams,British,MAS,massa,Felipe Massa,Brazilian,19,2017-monza,Italian Grand Prix,9,1:38.338,1:37.456,1:38.251,13,2017
McLaren,mclaren,British,VAN,vandoorne,Stoffel Vandoorne,Belgian,2,2017-monza,Italian Grand Prix,10,1:38.767,1:37.471,1:39.157,13,2017
Force India,force_india,Indian,PER,perez,Sergio Pérez,Mexican,11,2017-monza,Italian Grand Prix,11,1:38.511,1:37.582,,13,2017
Renault,renault,French,HUL,hulkenberg,Nico Hülkenberg,German,27,2017-monza,Italian Grand Prix,12,1:39.242,1:38.059,,13,2017
McLaren,mclaren,British,ALO,alonso,Fernando Alonso,Spanish,14,2017-monza,Italian Grand Prix,13,1:39.134,1:38.202,,13,2017
Toro Rosso,toro_rosso,Italian,KVY,kvyat,Daniil Kvyat,Russian,26,2017-monza,Italian Grand Prix,14,1:39.183,1:38.245,,13,2017
Toro Rosso,toro_rosso,Italian,SAI,sainz,Carlos Sainz,Spanish,55,2017-monza,Italian Grand Prix,15,1:39.788,1:38.526,,13,2017
Haas F1 Team,haas,American,MAG,kevin_magnussen,Kevin Magnussen,Danish,20,2017-monza,Italian Grand Prix,16,1:40.489,,,13,2017
Renault,renault,French,PAL,jolyon_palmer,Jolyon Palmer,British,30,2017-monza,Italian Grand Prix,17,1:40.646,,,13,2017
Sauber,sauber,Swiss,ERI,ericsson,Marcus Ericsson,Swedish,9,2017-monza,Italian Grand Prix,18,1:41.732,,,13,2017
Sauber,sauber,Swiss,WEH,wehrlein,Pascal Wehrlein,German,94,2017-monza,Italian Grand Prix,19,1:41.875,,,13,2017
Haas F1 Team,haas,American,GRO,grosjean,Romain Grosjean,French,8,2017-monza,Italian Grand Prix,20,1:43.355,,,13,2017
Ferrari,ferrari,Italian,VET,vettel,Sebastian Vettel,German,5,2017-marina-bay,Singapore Grand Prix,1,1:43.336,1:40.529,1:39.491,14,2017
Red Bull,red_bull,Austrian,VER,max_verstappen,Max Verstappen,Dutch,3,2017-marina-bay,Singapore Grand Prix,2,1:42.010,1:40.332,1:39.814,14,2017
Red Bull,red_bull,Austrian,RIC,ricciardo,Daniel Ricciardo,Australian,3,2017-marina-bay,Singapore Grand Prix,3,1:42.063,1:40.385,1:39.840,14,2017
Ferrari,ferrari,Italian,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2017-marina-bay,Singapore Grand Prix,4,1:43.328,1:40.525,1:40.069,14,2017
Mercedes,mercedes,German,HAM,hamilton,Lewis Hamilton,British,44,2017-marina-bay,Singapore Grand Prix,5,1:42.455,1:40.577,1:40.126,14,2017
Mercedes,mercedes,German,BOT,bottas,Valtteri Bottas,Finnish,77,2017-marina-bay,Singapore Grand Prix,6,1:43.137,1:41.409,1:40.810,14,2017
Renault,renault,French,HUL,hulkenberg,Nico Hülkenberg,German,27,2017-marina-bay,Singapore Grand Prix,7,1:42.586,1:41.277,1:41.013,14,2017
McLaren,mclaren,British,ALO,alonso,Fernando Alonso,Spanish,14,2017-marina-bay,Singapore Grand Prix,8,1:42.086,1:41.442,1:41.179,14,2017
McLaren,mclaren,British,VAN,vandoorne,Stoffel Vandoorne,Belgian,2,2017-marina-bay,Singapore Grand Prix,9,1:42.222,1:41.227,1:41.398,14,2017
Toro Rosso,toro_rosso,Italian,SAI,sainz,Carlos Sainz,Spanish,55,2017-marina-bay,Singapore Grand Prix,10,1:42.176,1:41.826,1:42.056,14,2017
Renault,renault,French,PAL,jolyon_palmer,Jolyon Palmer,British,30,2017-marina-bay,Singapore Grand Prix,11,1:42.472,1:42.107,,14,2017
Force India,force_india,Indian,PER,perez,Sergio Pérez,Mexican,11,2017-marina-bay,Singapore Grand Prix,12,1:43.594,1:42.246,,14,2017
Toro Rosso,toro_rosso,Italian,KVY,kvyat,Daniil Kvyat,Russian,26,2017-marina-bay,Singapore Grand Prix,13,1:42.544,1:42.338,,14,2017
Force India,force_india,Indian,OCO,ocon,Esteban Ocon,French,31,2017-marina-bay,Singapore Grand Prix,14,1:43.626,1:42.760,,14,2017
Haas F1 Team,haas,American,GRO,grosjean,Romain Grosjean,French,8,2017-marina-bay,Singapore Grand Prix,15,1:43.627,1:43.883,,14,2017
Haas F1 Team,haas,American,MAG,kevin_magnussen,Kevin Magnussen,Danish,20,2017-marina-bay,Singapore Grand Prix,16,1:43.756,,,14,2017
Williams,williams,British,MAS,massa,Felipe Massa,Brazilian,19,2017-marina-bay,Singapore Grand Prix,17,1:44.014,,,14,2017
Williams,williams,British,STR,stroll,Lance Stroll,Canadian,18,2017-marina-bay,Singapore Grand Prix,18,1:44.728,,,14,2017
Sauber,sauber,Swiss,WEH,wehrlein,Pascal Wehrlein,German,94,2017-marina-bay,Singapore Grand Prix,19,1:45.059,,,14,2017
Sauber,sauber,Swiss,ERI,ericsson,Marcus Ericsson,Swedish,9,2017-marina-bay,Singapore Grand Prix,20,1:45.570,,,14,2017
Mercedes,mercedes,German,HAM,hamilton,Lewis Hamilton,British,44,2017-kuala-lumpur,Malaysian Grand Prix,1,1:31.605,1:30.977,1:30.076,15,2017
Ferrari,ferrari,Italian,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2017-kuala-lumpur,Malaysian Grand Prix,2,1:32.259,1:30.926,1:30.121,15,2017
Red Bull,red_bull,Austrian,VER,max_verstappen,Max Verstappen,Dutch,3,2017-kuala-lumpur,Malaysian Grand Prix,3,1:31.920,1:30.931,1:30.541,15,2017
Red Bull,red_bull,Austrian,RIC,ricciardo,Daniel Ricciardo,Australian,3,2017-kuala-lumpur,Malaysian Grand Prix,4,1:32.416,1:31.061,1:30.595,15,2017
Mercedes,mercedes,German,BOT,bottas,Valtteri Bottas,Finnish,77,2017-kuala-lumpur,Malaysian Grand Prix,5,1:32.254,1:30.803,1:30.758,15,2017
Force India,force_india,Indian,OCO,ocon,Esteban Ocon,French,31,2017-kuala-lumpur,Malaysian Grand Prix,6,1:32.527,1:31.651,1:31.478,15,2017
McLaren,mclaren,British,VAN,vandoorne,Stoffel Vandoorne,Belgian,2,2017-kuala-lumpur,Malaysian Grand Prix,7,1:32.838,1:31.848,1:31.582,15,2017
Renault,renault,French,HUL,hulkenberg,Nico Hülkenberg,German,27,2017-kuala-lumpur,Malaysian Grand Prix,8,1:32.586,1:31.778,1:31.607,15,2017
Force India,force_india,Indian,PER,perez,Sergio Pérez,Mexican,11,2017-kuala-lumpur,Malaysian Grand Prix,9,1:32.768,1:31.484,1:31.658,15,2017
McLaren,mclaren,British,ALO,alonso,Fernando Alonso,Spanish,14,2017-kuala-lumpur,Malaysian Grand Prix,10,1:33.049,1:32.010,1:31.704,15,2017
Williams,williams,British,MAS,massa,Felipe Massa,Brazilian,19,2017-kuala-lumpur,Malaysian Grand Prix,11,1:32.267,1:32.034,,15,2017
Renault,renault,French,PAL,jolyon_palmer,Jolyon Palmer,British,30,2017-kuala-lumpur,Malaysian Grand Prix,12,1:32.576,1:32.100,,15,2017
Williams,williams,British,STR,stroll,Lance Stroll,Canadian,18,2017-kuala-lumpur,Malaysian Grand Prix,13,1:33.000,1:32.307,,15,2017
Toro Rosso,toro_rosso,Italian,SAI,sainz,Carlos Sainz,Spanish,55,2017-kuala-lumpur,Malaysian Grand Prix,14,1:32.650,1:32.402,,15,2017
Toro Rosso,toro_rosso,Italian,GAS,gasly,Pierre Gasly,French,10,2017-kuala-lumpur,Malaysian Grand Prix,15,1:32.547,1:32.558,,15,2017
Haas F1 Team,haas,American,GRO,grosjean,Romain Grosjean,French,8,2017-kuala-lumpur,Malaysian Grand Prix,16,1:33.308,,,15,2017
Haas F1 Team,haas,American,MAG,kevin_magnussen,Kevin Magnussen,Danish,20,2017-kuala-lumpur,Malaysian Grand Prix,17,1:33.434,,,15,2017
Sauber,sauber,Swiss,WEH,wehrlein,Pascal Wehrlein,German,94,2017-kuala-lumpur,Malaysian Grand Prix,18,1:33.483,,,15,2017
Sauber,sauber,Swiss,ERI,ericsson,Marcus Ericsson,Swedish,9,2017-kuala-lumpur,Malaysian Grand Prix,19,1:33.970,,,15,2017
Ferrari,ferrari,Italian,VET,vettel,Sebastian Vettel,German,5,2017-kuala-lumpur,Malaysian Grand Prix,20,,,,15,2017
Mercedes,mercedes,German,HAM,hamilton,Lewis Hamilton,British,44,2017-suzuka,Japanese Grand Prix,1,1:29.047,1:27.819,1:27.319,16,2017
Mercedes,mercedes,German,BOT,bottas,Valtteri Bottas,Finnish,77,2017-suzuka,Japanese Grand Prix,2,1:29.332,1:28.543,1:27.651,16,2017
Ferrari,ferrari,Italian,VET,vettel,Sebastian Vettel,German,5,2017-suzuka,Japanese Grand Prix,3,1:29.352,1:28.225,1:27.791,16,2017
Red Bull,red_bull,Austrian,RIC,ricciardo,Daniel Ricciardo,Australian,3,2017-suzuka,Japanese Grand Prix,4,1:29.475,1:28.935,1:28.306,16,2017
Red Bull,red_bull,Austrian,VER,max_verstappen,Max Verstappen,Dutch,3,2017-suzuka,Japanese Grand Prix,5,1:29.181,1:28.747,1:28.332,16,2017
Ferrari,ferrari,Italian,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2017-suzuka,Japanese Grand Prix,6,1:29.163,1:29.079,1:28.498,16,2017
Force India,force_india,Indian,OCO,ocon,Esteban Ocon,French,31,2017-suzuka,Japanese Grand Prix,7,1:30.115,1:29.199,1:29.111,16,2017
Force India,force_india,Indian,PER,perez,Sergio Pérez,Mexican,11,2017-suzuka,Japanese Grand Prix,8,1:29.696,1:29.343,1:29.260,16,2017
Williams,williams,British,MAS,massa,Felipe Massa,Brazilian,19,2017-suzuka,Japanese Grand Prix,9,1:30.352,1:29.687,1:29.480,16,2017
McLaren,mclaren,British,ALO,alonso,Fernando Alonso,Spanish,14,2017-suzuka,Japanese Grand Prix,10,1:30.525,1:29.749,1:30.687,16,2017
McLaren,mclaren,British,VAN,vandoorne,Stoffel Vandoorne,Belgian,2,2017-suzuka,Japanese Grand Prix,11,1:30.654,1:29.778,,16,2017
Renault,renault,French,HUL,hulkenberg,Nico Hülkenberg,German,27,2017-suzuka,Japanese Grand Prix,12,1:30.252,1:29.879,,16,2017
Haas F1 Team,haas,American,MAG,kevin_magnussen,Kevin Magnussen,Danish,20,2017-suzuka,Japanese Grand Prix,13,1:30.774,1:29.972,,16,2017
Renault,renault,French,PAL,jolyon_palmer,Jolyon Palmer,British,30,2017-suzuka,Japanese Grand Prix,14,1:30.516,1:30.022,,16,2017
Toro Rosso,toro_rosso,Italian,SAI,sainz,Carlos Sainz,Spanish,55,2017-suzuka,Japanese Grand Prix,15,1:30.565,1:30.413,,16,2017
Haas F1 Team,haas,American,GRO,grosjean,Romain Grosjean,French,8,2017-suzuka,Japanese Grand Prix,16,1:30.849,,,16,2017
Toro Rosso,toro_rosso,Italian,GAS,gasly,Pierre Gasly,French,10,2017-suzuka,Japanese Grand Prix,17,1:31.317,,,16,2017
Williams,williams,British,STR,stroll,Lance Stroll,Canadian,18,2017-suzuka,Japanese Grand Prix,18,1:31.409,,,16,2017
Sauber,sauber,Swiss,ERI,ericsson,Marcus Ericsson,Swedish,9,2017-suzuka,Japanese Grand Prix,19,1:31.597,,,16,2017
Sauber,sauber,Swiss,WEH,wehrlein,Pascal Wehrlein,German,94,2017-suzuka,Japanese Grand Prix,20,1:31.885,,,16,2017
Mercedes,mercedes,German,HAM,hamilton,Lewis Hamilton,British,44,2017-austin,United States Grand Prix,1,1:34.822,1:33.437,1:33.108,17,2017
Ferrari,ferrari,Italian,VET,vettel,Sebastian Vettel,German,5,2017-austin,United States Grand Prix,2,1:35.420,1:34.103,1:33.347,17,2017
Mercedes,mercedes,German,BOT,bottas,Valtteri Bottas,Finnish,77,2017-austin,United States Grand Prix,3,1:35.309,1:33.769,1:33.568,17,2017
Red Bull,red_bull,Austrian,RIC,ricciardo,Daniel Ricciardo,Australian,3,2017-austin,United States Grand Prix,4,1:35.991,1:34.495,1:33.577,17,2017
Ferrari,ferrari,Italian,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2017-austin,United States Grand Prix,5,1:35.649,1:33.840,1:33.577,17,2017
Red Bull,red_bull,Austrian,VER,max_verstappen,Max Verstappen,Dutch,3,2017-austin,United States Grand Prix,6,1:34.899,1:34.716,1:33.658,17,2017
Force India,force_india,Indian,OCO,ocon,Esteban Ocon,French,31,2017-austin,United States Grand Prix,7,1:35.849,1:35.113,1:34.647,17,2017
Renault,renault,French,SAI,sainz,Carlos Sainz,Spanish,55,2017-austin,United States Grand Prix,8,1:35.517,1:34.899,1:34.852,17,2017
McLaren,mclaren,British,ALO,alonso,Fernando Alonso,Spanish,14,2017-austin,United States Grand Prix,9,1:35.712,1:35.046,1:35.007,17,2017
Force India,force_india,Indian,PER,perez,Sergio Pérez,Mexican,11,2017-austin,United States Grand Prix,10,1:36.358,1:34.789,1:35.148,17,2017
Williams,williams,British,MAS,massa,Felipe Massa,Brazilian,19,2017-austin,United States Grand Prix,11,1:35.603,1:35.155,,17,2017
Toro Rosso,toro_rosso,Italian,KVY,kvyat,Daniil Kvyat,Russian,26,2017-austin,United States Grand Prix,12,1:36.073,1:35.529,,17,2017
McLaren,mclaren,British,VAN,vandoorne,Stoffel Vandoorne,Belgian,2,2017-austin,United States Grand Prix,13,1:36.286,1:35.641,,17,2017
Haas F1 Team,haas,American,GRO,grosjean,Romain Grosjean,French,8,2017-austin,United States Grand Prix,14,1:36.835,1:35.870,,17,2017
Renault,renault,French,HUL,hulkenberg,Nico Hülkenberg,German,27,2017-austin,United States Grand Prix,15,1:35.740,,,17,2017
Sauber,sauber,Swiss,ERI,ericsson,Marcus Ericsson,Swedish,9,2017-austin,United States Grand Prix,16,1:36.842,,,17,2017
Williams,williams,British,STR,stroll,Lance Stroll,Canadian,18,2017-austin,United States Grand Prix,17,1:36.868,,,17,2017
Toro Rosso,toro_rosso,Italian,HAR,brendon_hartley,Brendon Hartley,New Zealander,28,2017-austin,United States Grand Prix,18,1:36.889,,,17,2017
Sauber,sauber,Swiss,WEH,wehrlein,Pascal Wehrlein,German,94,2017-austin,United States Grand Prix,19,1:37.179,,,17,2017
Haas F1 Team,haas,American,MAG,kevin_magnussen,Kevin Magnussen,Danish,20,2017-austin,United States Grand Prix,20,1:37.394,,,17,2017
Ferrari,ferrari,Italian,VET,vettel,Sebastian Vettel,German,5,2017-mexico-city,Mexican Grand Prix,1,1:17.665,1:16.870,1:16.488,18,2017
Red Bull,red_bull,Austrian,VER,max_verstappen,Max Verstappen,Dutch,3,2017-mexico-city,Mexican Grand Prix,2,1:17.630,1:16.524,1:16.574,18,2017
Mercedes,mercedes,German,HAM,hamilton,Lewis Hamilton,British,44,2017-mexico-city,Mexican Grand Prix,3,1:17.518,1:17.035,1:16.934,18,2017
Mercedes,mercedes,German,BOT,bottas,Valtteri Bottas,Finnish,77,2017-mexico-city,Mexican Grand Prix,4,1:17.578,1:17.161,1:16.958,18,2017
Ferrari,ferrari,Italian,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2017-mexico-city,Mexican Grand Prix,5,1:18.148,1:17.534,1:17.238,18,2017
Force India,force_india,Indian,OCO,ocon,Esteban Ocon,French,31,2017-mexico-city,Mexican Grand Prix,6,1:18.336,1:17.827,1:17.437,18,2017
Red Bull,red_bull,Austrian,RIC,ricciardo,Daniel Ricciardo,Australian,3,2017-mexico-city,Mexican Grand Prix,7,1:18.208,1:17.631,1:17.447,18,2017
Renault,renault,French,HUL,hulkenberg,Nico Hülkenberg,German,27,2017-mexico-city,Mexican Grand Prix,8,1:18.322,1:17.792,1:17.466,18,2017
Renault,renault,French,SAI,sainz,Carlos Sainz,Spanish,55,2017-mexico-city,Mexican Grand Prix,9,1:18.405,1:17.753,1:17.794,18,2017
Force India,force_india,Indian,PER,perez,Sergio Pérez,Mexican,11,2017-mexico-city,Mexican Grand Prix,10,1:18.020,1:17.868,1:17.807,18,2017
Williams,williams,British,MAS,massa,Felipe Massa,Brazilian,19,2017-mexico-city,Mexican Grand Prix,11,1:18.570,1:18.099,,18,2017
Williams,williams,British,STR,stroll,Lance Stroll,Canadian,18,2017-mexico-city,Mexican Grand Prix,12,1:18.902,1:19.159,,18,2017
Toro Rosso,toro_rosso,Italian,HAR,brendon_hartley,Brendon Hartley,New Zealander,28,2017-mexico-city,Mexican Grand Prix,13,1:18.683,,,18,2017
McLaren,mclaren,British,ALO,alonso,Fernando Alonso,Spanish,14,2017-mexico-city,Mexican Grand Prix,14,1:17.710,,,18,2017
McLaren,mclaren,British,VAN,vandoorne,Stoffel Vandoorne,Belgian,2,2017-mexico-city,Mexican Grand Prix,15,1:18.578,,,18,2017
Sauber,sauber,Swiss,ERI,ericsson,Marcus Ericsson,Swedish,9,2017-mexico-city,Mexican Grand Prix,16,1:19.176,,,18,2017
Sauber,sauber,Swiss,WEH,wehrlein,Pascal Wehrlein,German,94,2017-mexico-city,Mexican Grand Prix,17,1:19.333,,,18,2017
