stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
42,VAN,McLaren,MEDIUM,2.0,31.0,49.0,18,80.971,79.688,78.726
43,HAR,Toro Rosso,SOFT,1.0,2.0,27.0,26,81.088,80.998,80.053
44,SIR,Williams,SOFT,1.0,2.0,27.0,26,81.104,80.851,80.458
45,STR,Williams,SOFT,1.0,2.0,26.0,25,81.159,80.987,80.472
46,VAN,McLaren,SOFT,1.0,2.0,28.0,27,81.187,81.047,80.526
47,ERI,Sauber,ULTRASOFT,2.0,40.0,67.0,24,81.505,79.149,77.745
48,BOT,Mercedes,nan,,1.0,1.0,1,81.972,81.972,81.972
49,GAS,Toro Rosso,ULTRASOFT,3.0,48.0,66.0,15,82.923,78.77,77.762
50,RAI,Ferrari,nan,,1.0,1.0,1,83.317,83.317,83.317
51,VER,Red Bull Racing,nan,,1.0,1.0,1,84.084,84.084,84.084
52,VER,Red Bull Racing,ULTRASOFT,4.0,51.0,67.0,14,84.324,76.932,75.852
53,MAG,Haas F1 Team,nan,,1.0,1.0,1,85.505,85.505,85.505
54,LEC,Sauber,ULTRASOFT,4.0,48.0,66.0,16,85.628,79.358,77.852
55,ALO,McLaren,SOFT,4.0,49.0,64.0,13,85.751,81.082,77.741
56,HUL,Renault,nan,,1.0,1.0,1,86.342,86.342,86.342
57,GRO,Haas F1 Team,nan,,1.0,1.0,1,86.939,86.939,86.939
58,PER,Force India,nan,,1.0,1.0,1,87.48,87.48,87.48
59,ALO,McLaren,INTERMEDIATE,3.0,45.0,46.0,2,87.636,87.636,87.445
60,SAI,Renault,nan,,1.0,1.0,1,88.232,88.232,88.232
61,VER,Red Bull Racing,INTERMEDIATE,3.0,50.0,50.0,1,88.379,88.379,88.379
62,LEC,Sauber,nan,,1.0,1.0,1,88.866,88.866,88.866
63,SAI,Renault,INTERMEDIATE,3.0,55.0,55.0,1,89.321,89.321,89.321
64,ALO,McLaren,nan,,1.0,1.0,1,89.421,89.421,89.421
65,OCO,Force India,nan,,1.0,1.0,1,89.935,89.935,89.935
66,HAM,Mercedes,nan,,1.0,1.0,1,90.059,90.059,90.059
67,LEC,Sauber,INTERMEDIATE,3.0,45.0,45.0,1,90.735,90.735,90.735
68,ERI,Sauber,nan,,1.0,1.0,1,91.414,91.414,91.414
69,HAR,Toro Rosso,nan,,1.0,1.0,1,92.273,92.273,92.273
70,GAS,Toro Rosso,nan,,1.0,1.0,1,92.663,92.663,92.663
71,GAS,Toro Rosso,WET,2.0,45.0,45.0,1,94.544,94.544,94.544
