circuit_id,circuit_name,circuit_url,country,date,event_id,event_name,event_slug,latitude,locality,longitude,round,season,time,url,year
spa,Circuit de Spa-Francorchamps,https://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,Belgium,2024-07-28,2024-spa,Belgian Grand Prix,spa,50.4372,Spa,5.97139,14,2024,13:00:00Z,https://en.wikipedia.org/wiki/2024_Belgian_Grand_Prix,2024
zandvoort,Circuit Park Zandvoort,https://en.wikipedia.org/wiki/Circuit_Zandvoort,Netherlands,2024-08-25,2024-zandvoort,Dutch Grand Prix,zandvoort,52.3888,Zandvoort,4.54092,15,2024,13:00:00Z,https://en.wikipedia.org/wiki/2024_Dutch_Grand_Prix,2024
monza,Autodromo Nazionale di Monza,https://en.wikipedia.org/wiki/Monza_Circuit,Italy,2024-09-01,2024-monza,Italian Grand Prix,monza,45.6156,Monza,9.28111,16,2024,13:00:00Z,https://en.wikipedia.org/wiki/2024_Italian_Grand_Prix,2024
baku,Baku City Circuit,https://en.wikipedia.org/wiki/Baku_City_Circuit,Azerbaijan,2024-09-15,2024-baku,Azerbaijan Grand Prix,baku,40.3725,Baku,49.8533,17,2024,11:00:00Z,https://en.wikipedia.org/wiki/2024_Azerbaijan_Grand_Prix,2024
marina_bay,Marina Bay Street Circuit,https://en.wikipedia.org/wiki/Marina_Bay_Street_Circuit,Singapore,2024-09-22,2024-marina-bay,Singapore Grand Prix,marina-bay,1.2914,Marina Bay,103.864,18,2024,12:00:00Z,https://en.wikipedia.org/wiki/2024_Singapore_Grand_Prix,2024
americas,Circuit of the Americas,https://en.wikipedia.org/wiki/Circuit_of_the_Americas,USA,2024-10-20,2024-austin,United States Grand Prix,austin,30.1328,Austin,-97.6411,19,2024,19:00:00Z,https://en.wikipedia.org/wiki/2024_United_States_Grand_Prix,2024
rodriguez,Autódromo Hermanos Rodríguez,https://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez,Mexico,2024-10-27,2024-mexico-city,Mexico City Grand Prix,mexico-city,19.4042,Mexico City,-99.0907,20,2024,20:00:00Z,https://en.wikipedia.org/wiki/2024_Mexico_City_Grand_Prix,2024
interlagos,Autódromo José Carlos Pace,https://en.wikipedia.org/wiki/Interlagos_Circuit,Brazil,2024-11-03,2024-s-o-paulo,São Paulo Grand Prix,s-o-paulo,-23.7036,São Paulo,-46.6997,21,2024,17:00:00Z,https://en.wikipedia.org/wiki/2024_S%C3%A3o_Paulo_Grand_Prix,2024
vegas,Las Vegas Strip Street Circuit,https://en.wikipedia.org/wiki/Las_Vegas_Grand_Prix#Circuit,USA,2024-11-23,2024-las-vegas,Las Vegas Grand Prix,las-vegas,36.1147,Las Vegas,-115.173,22,2024,06:00:00Z,https://en.wikipedia.org/wiki/2024_Las_Vegas_Grand_Prix,2024
losail,Losail International Circuit,https://en.wikipedia.org/wiki/Lusail_International_Circuit,Qatar,2024-12-01,2024-lusail,Qatar Grand Prix,lusail,25.49,Lusail,51.4542,23,2024,16:00:00Z,https://en.wikipedia.org/wiki/2024_Qatar_Grand_Prix,2024
yas_marina,Yas Marina Circuit,https://en.wikipedia.org/wiki/Yas_Marina_Circuit,UAE,2024-12-08,2024-abu-dhabi,Abu Dhabi Grand Prix,abu-dhabi,24.4672,Abu Dhabi,54.6031,24,2024,13:00:00Z,https://en.wikipedia.org/wiki/2024_Abu_Dhabi_Grand_Prix,2024
