constructor,constructor_id,constructor_nationality,driver_code,driver_id,driver_name,driver_nationality,driver_number,event_id,event_name,position,q1,q2,q3,round,year
McLaren,mclaren,British,VAN,vandoorne,Stoffel Vandoorne,Belgian,2,2018-austin,United States Grand Prix,20,1:35.735,,,18,2018
Red Bull,red_bull,Austrian,RIC,ricciardo,Daniel Ricciardo,Australian,3,2018-mexico-city,Mexican Grand Prix,1,1:15.866,1:15.845,1:14.759,19,2018
Red Bull,red_bull,Austrian,VER,max_verstappen,Max Verstappen,Dutch,3,2018-mexico-city,Mexican Grand Prix,2,1:15.756,1:15.640,1:14.785,19,2018
Mercedes,mercedes,German,HAM,hamilton,Lewis Hamilton,British,44,2018-mexico-city,Mexican Grand Prix,3,1:15.673,1:15.644,1:14.894,19,2018
Ferrari,ferrari,Italian,VET,vettel,Sebastian Vettel,German,5,2018-mexico-city,Mexican Grand Prix,4,1:16.089,1:15.715,1:14.970,19,2018
Mercedes,mercedes,German,BOT,bottas,Valtteri Bottas,Finnish,77,2018-mexico-city,Mexican Grand Prix,5,1:15.580,1:15.923,1:15.160,19,2018
Ferrari,ferrari,Italian,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2018-mexico-city,Mexican Grand Prix,6,1:16.446,1:15.996,1:15.330,19,2018
Renault,renault,French,HUL,hulkenberg,Nico Hülkenberg,German,27,2018-mexico-city,Mexican Grand Prix,7,1:16.498,1:16.126,1:15.827,19,2018
Renault,renault,French,SAI,sainz,Carlos Sainz,Spanish,55,2018-mexico-city,Mexican Grand Prix,8,1:16.813,1:16.188,1:16.084,19,2018
Sauber,sauber,Swiss,LEC,leclerc,Charles Leclerc,Monegasque,16,2018-mexico-city,Mexican Grand Prix,9,1:16.862,1:16.320,1:16.189,19,2018
Sauber,sauber,Swiss,ERI,ericsson,Marcus Ericsson,Swedish,9,2018-mexico-city,Mexican Grand Prix,10,1:16.701,1:16.633,1:16.513,19,2018
Force India,force_india,Indian,OCO,ocon,Esteban Ocon,French,31,2018-mexico-city,Mexican Grand Prix,11,1:16.252,1:16.844,,19,2018
McLaren,mclaren,British,ALO,alonso,Fernando Alonso,Spanish,14,2018-mexico-city,Mexican Grand Prix,12,1:16.857,1:16.871,,19,2018
Force India,force_india,Indian,PER,perez,Sergio Pérez,Mexican,11,2018-mexico-city,Mexican Grand Prix,13,1:16.242,1:17.167,,19,2018
Toro Rosso,toro_rosso,Italian,HAR,brendon_hartley,Brendon Hartley,New Zealander,28,2018-mexico-city,Mexican Grand Prix,14,1:16.682,1:17.184,,19,2018
Toro Rosso,toro_rosso,Italian,GAS,gasly,Pierre Gasly,French,10,2018-mexico-city,Mexican Grand Prix,15,1:16.828,,,19,2018
Haas F1 Team,haas,American,GRO,grosjean,Romain Grosjean,French,8,2018-mexico-city,Mexican Grand Prix,16,1:16.911,,,19,2018
McLaren,mclaren,British,VAN,vandoorne,Stoffel Vandoorne,Belgian,2,2018-mexico-city,Mexican Grand Prix,17,1:16.966,,,19,2018
Haas F1 Team,haas,American,MAG,kevin_magnussen,Kevin Magnussen,Danish,20,2018-mexico-city,Mexican Grand Prix,18,1:17.599,,,19,2018
Williams,williams,British,STR,stroll,Lance Stroll,Canadian,18,2018-mexico-city,Mexican Grand Prix,19,1:17.689,,,19,2018
Williams,williams,British,SIR,sirotkin,Sergey Sirotkin,Russian,35,2018-mexico-city,Mexican Grand Prix,20,1:17.886,,,19,2018
Mercedes,mercedes,German,HAM,hamilton,Lewis Hamilton,British,44,2018-s-o-paulo,Brazilian Grand Prix,1,1:08.464,1:07.795,1:07.281,20,2018
Ferrari,ferrari,Italian,VET,vettel,Sebastian Vettel,German,5,2018-s-o-paulo,Brazilian Grand Prix,2,1:08.452,1:07.776,1:07.374,20,2018
Mercedes,mercedes,German,BOT,bottas,Valtteri Bottas,Finnish,77,2018-s-o-paulo,Brazilian Grand Prix,3,1:08.492,1:07.727,1:07.441,20,2018
Ferrari,ferrari,Italian,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2018-s-o-paulo,Brazilian Grand Prix,4,1:08.452,1:08.028,1:07.456,20,2018
Red Bull,red_bull,Austrian,VER,max_verstappen,Max Verstappen,Dutch,3,2018-s-o-paulo,Brazilian Grand Prix,5,1:08.205,1:08.017,1:07.778,20,2018
Red Bull,red_bull,Austrian,RIC,ricciardo,Daniel Ricciardo,Australian,3,2018-s-o-paulo,Brazilian Grand Prix,6,1:08.544,1:08.055,1:07.780,20,2018
Sauber,sauber,Swiss,ERI,ericsson,Marcus Ericsson,Swedish,9,2018-s-o-paulo,Brazilian Grand Prix,7,1:08.754,1:08.579,1:08.296,20,2018
Sauber,sauber,Swiss,LEC,leclerc,Charles Leclerc,Monegasque,16,2018-s-o-paulo,Brazilian Grand Prix,8,1:08.667,1:08.335,1:08.492,20,2018
Haas F1 Team,haas,American,GRO,grosjean,Romain Grosjean,French,8,2018-s-o-paulo,Brazilian Grand Prix,9,1:08.735,1:08.239,1:08.517,20,2018
Toro Rosso,toro_rosso,Italian,GAS,gasly,Pierre Gasly,French,10,2018-s-o-paulo,Brazilian Grand Prix,10,1:09.046,1:08.616,1:09.029,20,2018
Haas F1 Team,haas,American,MAG,kevin_magnussen,Kevin Magnussen,Danish,20,2018-s-o-paulo,Brazilian Grand Prix,11,1:08.474,1:08.659,,20,2018
Force India,force_india,Indian,PER,perez,Sergio Pérez,Mexican,11,2018-s-o-paulo,Brazilian Grand Prix,12,1:09.217,1:08.741,,20,2018
Force India,force_india,Indian,OCO,ocon,Esteban Ocon,French,31,2018-s-o-paulo,Brazilian Grand Prix,13,1:09.264,1:08.770,,20,2018
Renault,renault,French,HUL,hulkenberg,Nico Hülkenberg,German,27,2018-s-o-paulo,Brazilian Grand Prix,14,1:09.009,1:08.834,,20,2018
Williams,williams,British,SIR,sirotkin,Sergey Sirotkin,Russian,35,2018-s-o-paulo,Brazilian Grand Prix,15,1:09.259,1:10.381,,20,2018
Renault,renault,French,SAI,sainz,Carlos Sainz,Spanish,55,2018-s-o-paulo,Brazilian Grand Prix,16,1:09.269,,,20,2018
Toro Rosso,toro_rosso,Italian,HAR,brendon_hartley,Brendon Hartley,New Zealander,28,2018-s-o-paulo,Brazilian Grand Prix,17,1:09.280,,,20,2018
McLaren,mclaren,British,ALO,alonso,Fernando Alonso,Spanish,14,2018-s-o-paulo,Brazilian Grand Prix,18,1:09.402,,,20,2018
Williams,williams,British,STR,stroll,Lance Stroll,Canadian,18,2018-s-o-paulo,Brazilian Grand Prix,19,1:09.441,,,20,2018
McLaren,mclaren,British,VAN,vandoorne,Stoffel Vandoorne,Belgian,2,2018-s-o-paulo,Brazilian Grand Prix,20,1:09.601,,,20,2018
Mercedes,mercedes,German,HAM,hamilton,Lewis Hamilton,British,44,2018-abu-dhabi,Abu Dhabi Grand Prix,1,1:36.828,1:35.693,1:34.794,21,2018
Mercedes,mercedes,German,BOT,bottas,Valtteri Bottas,Finnish,77,2018-abu-dhabi,Abu Dhabi Grand Prix,2,1:36.789,1:36.392,1:34.956,21,2018
Ferrari,ferrari,Italian,VET,vettel,Sebastian Vettel,German,5,2018-abu-dhabi,Abu Dhabi Grand Prix,3,1:36.775,1:36.345,1:35.125,21,2018
Ferrari,ferrari,Italian,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2018-abu-dhabi,Abu Dhabi Grand Prix,4,1:37.010,1:36.735,1:35.365,21,2018
Red Bull,red_bull,Austrian,RIC,ricciardo,Daniel Ricciardo,Australian,3,2018-abu-dhabi,Abu Dhabi Grand Prix,5,1:37.117,1:36.964,1:35.401,21,2018
Red Bull,red_bull,Austrian,VER,max_verstappen,Max Verstappen,Dutch,3,2018-abu-dhabi,Abu Dhabi Grand Prix,6,1:37.195,1:36.144,1:35.589,21,2018
Haas F1 Team,haas,American,GRO,grosjean,Romain Grosjean,French,8,2018-abu-dhabi,Abu Dhabi Grand Prix,7,1:37.575,1:36.732,1:36.192,21,2018
Sauber,sauber,Swiss,LEC,leclerc,Charles Leclerc,Monegasque,16,2018-abu-dhabi,Abu Dhabi Grand Prix,8,1:37.124,1:36.580,1:36.237,21,2018
Force India,force_india,Indian,OCO,ocon,Esteban Ocon,French,31,2018-abu-dhabi,Abu Dhabi Grand Prix,9,1:36.936,1:36.814,1:36.540,21,2018
Renault,renault,French,HUL,hulkenberg,Nico Hülkenberg,German,27,2018-abu-dhabi,Abu Dhabi Grand Prix,10,1:37.569,1:36.630,1:36.542,21,2018
Renault,renault,French,SAI,sainz,Carlos Sainz,Spanish,55,2018-abu-dhabi,Abu Dhabi Grand Prix,11,1:37.757,1:36.982,,21,2018
Sauber,sauber,Swiss,ERI,ericsson,Marcus Ericsson,Swedish,9,2018-abu-dhabi,Abu Dhabi Grand Prix,12,1:37.619,1:37.132,,21,2018
Haas F1 Team,haas,American,MAG,kevin_magnussen,Kevin Magnussen,Danish,20,2018-abu-dhabi,Abu Dhabi Grand Prix,13,1:37.934,1:37.309,,21,2018
Force India,force_india,Indian,PER,perez,Sergio Pérez,Mexican,11,2018-abu-dhabi,Abu Dhabi Grand Prix,14,1:37.255,1:37.541,,21,2018
McLaren,mclaren,British,ALO,alonso,Fernando Alonso,Spanish,14,2018-abu-dhabi,Abu Dhabi Grand Prix,15,1:37.890,1:37.743,,21,2018
Toro Rosso,toro_rosso,Italian,HAR,brendon_hartley,Brendon Hartley,New Zealander,28,2018-abu-dhabi,Abu Dhabi Grand Prix,16,1:37.994,,,21,2018
Toro Rosso,toro_rosso,Italian,GAS,gasly,Pierre Gasly,French,10,2018-abu-dhabi,Abu Dhabi Grand Prix,17,1:38.166,,,21,2018
McLaren,mclaren,British,VAN,vandoorne,Stoffel Vandoorne,Belgian,2,2018-abu-dhabi,Abu Dhabi Grand Prix,18,1:38.577,,,21,2018
Williams,williams,British,SIR,sirotkin,Sergey Sirotkin,Russian,35,2018-abu-dhabi,Abu Dhabi Grand Prix,19,1:38.635,,,21,2018
Williams,williams,British,STR,stroll,Lance Stroll,Canadian,18,2018-abu-dhabi,Abu Dhabi Grand Prix,20,1:38.682,,,21,2018
