constructor,constructor_id,constructor_nationality,driver_code,driver_id,driver_name,driver_nationality,driver_number,event_id,event_name,position,q1,q2,q3,round,year
BMW Sauber,bmw_sauber,German,HEI,heidfeld,Nick Heidfeld,German,16,2006-suzuka,Japanese Grand Prix,9,1:31.811,1:30.470,1:31.513,17,2006
Williams,williams,British,ROS,rosberg,Nico Rosberg,German,6,2006-suzuka,Japanese Grand Prix,10,1:30.585,1:30.321,1:31.856,17,2006
McLaren,mclaren,British,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2006-suzuka,Japanese Grand Prix,11,1:32.080,1:30.827,,17,2006
BMW Sauber,bmw_sauber,German,KUB,kubica,Robert Kubica,Polish,88,2006-suzuka,Japanese Grand Prix,12,1:31.204,1:31.094,,17,2006
McLaren,mclaren,British,DLR,rosa,Pedro de la Rosa,Spanish,4,2006-suzuka,Japanese Grand Prix,13,1:31.581,1:31.254,,17,2006
Williams,williams,British,WEB,webber,Mark Webber,Australian,9,2006-suzuka,Japanese Grand Prix,14,1:31.647,1:31.276,,17,2006
Toro Rosso,toro_rosso,Italian,LIU,liuzzi,Vitantonio Liuzzi,Italian,20,2006-suzuka,Japanese Grand Prix,15,1:31.741,1:31.943,,17,2006
Spyker MF1,spyker_mf1,Dutch,ALB,albers,Christijan Albers,Dutch,19,2006-suzuka,Japanese Grand Prix,16,1:32.221,1:33.750,,17,2006
Red Bull,red_bull,Austrian,COU,coulthard,David Coulthard,British,14,2006-suzuka,Japanese Grand Prix,17,1:32.252,,,17,2006
Red Bull,red_bull,Austrian,DOO,doornbos,Robert Doornbos,Dutch,15,2006-suzuka,Japanese Grand Prix,18,1:32.402,,,17,2006
Toro Rosso,toro_rosso,Italian,SPE,speed,Scott Speed,American,21,2006-suzuka,Japanese Grand Prix,19,1:32.867,,,17,2006
Super Aguri,super_aguri,Japanese,SAT,sato,Takuma Sato,Japanese,22,2006-suzuka,Japanese Grand Prix,20,1:33.666,,,17,2006
Spyker MF1,spyker_mf1,Dutch,TMO,monteiro,Tiago Monteiro,Portuguese,18,2006-suzuka,Japanese Grand Prix,21,1:33.709,,,17,2006
Super Aguri,super_aguri,Japanese,YAM,yamamoto,Sakon Yamamoto,Japanese,23,2006-suzuka,Japanese Grand Prix,22,,,,17,2006
Ferrari,ferrari,Italian,MAS,massa,Felipe Massa,Brazilian,19,2006-s-o-paulo,Brazilian Grand Prix,1,1:10.643,1:10.775,1:10.680,18,2006
McLaren,mclaren,British,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2006-s-o-paulo,Brazilian Grand Prix,2,1:12.035,1:11.386,1:11.299,18,2006
Toyota,toyota,Japanese,TRU,trulli,Jarno Trulli,Italian,8,2006-s-o-paulo,Brazilian Grand Prix,3,1:11.885,1:11.343,1:11.328,18,2006
Renault,renault,French,ALO,alonso,Fernando Alonso,Spanish,14,2006-s-o-paulo,Brazilian Grand Prix,4,1:11.791,1:11.148,1:11.567,18,2006
Honda,honda,Japanese,BAR,barrichello,Rubens Barrichello,Brazilian,11,2006-s-o-paulo,Brazilian Grand Prix,5,1:12.017,1:11.578,1:11.619,18,2006
Renault,renault,French,FIS,fisichella,Giancarlo Fisichella,Italian,2,2006-s-o-paulo,Brazilian Grand Prix,6,1:12.042,1:11.461,1:11.629,18,2006
Toyota,toyota,Japanese,SCH,ralf_schumacher,Ralf Schumacher,German,7,2006-s-o-paulo,Brazilian Grand Prix,7,1:11.713,1:11.550,1:11.695,18,2006
BMW Sauber,bmw_sauber,German,HEI,heidfeld,Nick Heidfeld,German,16,2006-s-o-paulo,Brazilian Grand Prix,8,1:12.307,1:11.648,1:11.882,18,2006
BMW Sauber,bmw_sauber,German,KUB,kubica,Robert Kubica,Polish,88,2006-s-o-paulo,Brazilian Grand Prix,9,1:12.040,1:11.589,1:12.131,18,2006
Ferrari,ferrari,Italian,MSC,michael_schumacher,Michael Schumacher,German,5,2006-s-o-paulo,Brazilian Grand Prix,10,1:11.565,1:10.313,,18,2006
Williams,williams,British,WEB,webber,Mark Webber,Australian,9,2006-s-o-paulo,Brazilian Grand Prix,11,1:11.973,1:11.650,,18,2006
McLaren,mclaren,British,DLR,rosa,Pedro de la Rosa,Spanish,4,2006-s-o-paulo,Brazilian Grand Prix,12,1:11.825,1:11.658,,18,2006
Williams,williams,British,ROS,rosberg,Nico Rosberg,German,6,2006-s-o-paulo,Brazilian Grand Prix,13,1:11.974,1:11.679,,18,2006
Honda,honda,Japanese,BUT,button,Jenson Button,British,22,2006-s-o-paulo,Brazilian Grand Prix,14,1:12.085,1:11.742,,18,2006
Red Bull,red_bull,Austrian,DOO,doornbos,Robert Doornbos,Dutch,15,2006-s-o-paulo,Brazilian Grand Prix,15,1:12.530,1:12.591,,18,2006
Toro Rosso,toro_rosso,Italian,LIU,liuzzi,Vitantonio Liuzzi,Italian,20,2006-s-o-paulo,Brazilian Grand Prix,16,1:12.855,1:12.861,,18,2006
Toro Rosso,toro_rosso,Italian,SPE,speed,Scott Speed,American,21,2006-s-o-paulo,Brazilian Grand Prix,17,1:12.856,,,18,2006
Spyker MF1,spyker_mf1,Dutch,ALB,albers,Christijan Albers,Dutch,19,2006-s-o-paulo,Brazilian Grand Prix,18,1:13.138,,,18,2006
Red Bull,red_bull,Austrian,COU,coulthard,David Coulthard,British,14,2006-s-o-paulo,Brazilian Grand Prix,19,1:13.249,,,18,2006
Super Aguri,super_aguri,Japanese,SAT,sato,Takuma Sato,Japanese,22,2006-s-o-paulo,Brazilian Grand Prix,20,1:13.269,,,18,2006
Super Aguri,super_aguri,Japanese,YAM,yamamoto,Sakon Yamamoto,Japanese,23,2006-s-o-paulo,Brazilian Grand Prix,21,1:13.357,,,18,2006
Spyker MF1,spyker_mf1,Dutch,TMO,monteiro,Tiago Monteiro,Portuguese,18,2006-s-o-paulo,Brazilian Grand Prix,22,,,,18,2006
