constructor,constructor_id,constructor_nationality,driver_code,driver_id,driver_name,driver_nationality,driver_number,event_id,event_name,position,q1,q2,q3,round,year
McLaren,mclaren,British,COU,coulthard,David Coulthard,British,2,2000-suzuka,Japanese Grand Prix,3,1:36.236,,,16,2000
Ferrari,ferrari,Italian,BAR,barrichello,Rubens Barrichello,Brazilian,4,2000-suzuka,Japanese Grand Prix,4,1:36.330,,,16,2000
Williams,williams,British,BUT,button,Jenson Button,British,22,2000-suzuka,Japanese Grand Prix,5,1:36.628,,,16,2000
Williams,williams,British,SCH,ralf_schumacher,Ralf Schumacher,German,9,2000-suzuka,Japanese Grand Prix,6,1:36.788,,,16,2000
Jaguar,jaguar,British,,irvine,Eddie Irvine,British,7,2000-suzuka,Japanese Grand Prix,7,1:36.899,,,16,2000
Jordan,jordan,Irish,,frentzen,Heinz-Harald Frentzen,German,5,2000-suzuka,Japanese Grand Prix,8,1:37.243,,,16,2000
BAR,bar,British,VIL,villeneuve,Jacques Villeneuve,Canadian,22,2000-suzuka,Japanese Grand Prix,9,1:37.267,,,16,2000
Jaguar,jaguar,British,,herbert,Johnny Herbert,British,8,2000-suzuka,Japanese Grand Prix,10,1:37.329,,,16,2000
Benetton,benetton,Italian,WUR,wurz,Alexander Wurz,Austrian,12,2000-suzuka,Japanese Grand Prix,11,1:37.348,,,16,2000
Benetton,benetton,Italian,FIS,fisichella,Giancarlo Fisichella,Italian,11,2000-suzuka,Japanese Grand Prix,12,1:37.479,,,16,2000
Arrows,arrows,British,DLR,rosa,Pedro de la Rosa,Spanish,18,2000-suzuka,Japanese Grand Prix,13,1:37.652,,,16,2000
Arrows,arrows,British,,verstappen,Jos Verstappen,Dutch,19,2000-suzuka,Japanese Grand Prix,14,1:37.674,,,16,2000
Jordan,jordan,Irish,TRU,trulli,Jarno Trulli,Italian,6,2000-suzuka,Japanese Grand Prix,15,1:37.679,,,16,2000
Prost,prost,French,HEI,heidfeld,Nick Heidfeld,German,15,2000-suzuka,Japanese Grand Prix,16,1:38.141,,,16,2000
Prost,prost,French,,alesi,Jean Alesi,French,14,2000-suzuka,Japanese Grand Prix,17,1:38.209,,,16,2000
BAR,bar,British,ZON,zonta,Ricardo Zonta,Brazilian,23,2000-suzuka,Japanese Grand Prix,18,1:38.269,,,16,2000
Sauber,sauber,Swiss,,salo,Mika Salo,Finnish,17,2000-suzuka,Japanese Grand Prix,19,1:38.490,,,16,2000
Sauber,sauber,Swiss,,diniz,Pedro Diniz,Brazilian,16,2000-suzuka,Japanese Grand Prix,20,1:38.576,,,16,2000
Minardi,minardi,Italian,,gene,Marc Gené,Spanish,20,2000-suzuka,Japanese Grand Prix,21,1:39.972,,,16,2000
Minardi,minardi,Italian,,mazzacane,Gastón Mazzacane,Argentine,21,2000-suzuka,Japanese Grand Prix,22,1:40.462,,,16,2000
