stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
25,LEC,Ferrari,MEDIUM,1.0,1.0,18.0,18,93.293,92.701,91.989
26,VER,Red Bull Racing,MEDIUM,1.0,1.0,25.0,25,93.331,92.038,91.661
27,SAI,Ferrari,MEDIUM,1.0,1.0,25.0,25,93.344,92.362,91.9
28,PER,Red Bull Racing,SOFT,5.0,49.0,50.0,2,93.534,93.534,89.707
29,HUL,Haas F1 Team,MEDIUM,1.0,1.0,25.0,24,93.557,92.684,92.233
30,STR,Aston Martin,MEDIUM,1.0,1.0,25.0,24,93.613,92.752,92.273
31,ALO,Aston Martin,MEDIUM,1.0,1.0,26.0,25,93.976,92.712,92.259
32,MAG,Haas F1 Team,MEDIUM,1.0,1.0,25.0,25,94.258,93.278,92.506
33,RIC,RB,MEDIUM,1.0,1.0,25.0,24,94.492,93.346,92.721
34,TSU,RB,MEDIUM,1.0,1.0,26.0,26,94.55,93.135,92.57
35,ALB,Williams,MEDIUM,1.0,1.0,26.0,26,94.592,93.08,92.265
36,SAR,Williams,MEDIUM,1.0,1.0,26.0,26,94.737,93.229,92.543
37,ZHO,Kick Sauber,SOFT,1.0,1.0,11.0,11,95.141,94.51,93.221
38,OCO,Alpine,SOFT,1.0,1.0,18.0,18,95.198,93.984,93.21
39,BOT,Kick Sauber,MEDIUM,1.0,1.0,25.0,25,95.445,94.03,93.156
40,ZHO,Kick Sauber,MEDIUM,2.0,14.0,18.0,5,95.575,95.202,92.45
41,OCO,Alpine,MEDIUM,3.0,23.0,24.0,2,96.746,96.746,95.488
42,NOR,McLaren,INTERMEDIATE,2.0,29.0,38.0,7,100.662,100.717,97.999
43,RUS,Mercedes,INTERMEDIATE,2.0,29.0,31.0,3,101.181,101.237,100.405
44,HAM,Mercedes,INTERMEDIATE,2.0,29.0,37.0,7,101.252,101.538,99.711
45,VER,Red Bull Racing,INTERMEDIATE,2.0,28.0,37.0,7,101.444,101.958,98.869
46,PIA,McLaren,INTERMEDIATE,2.0,30.0,37.0,6,101.876,102.34,99.635
47,SAI,Ferrari,INTERMEDIATE,2.0,28.0,38.0,8,101.897,102.689,98.37
48,HUL,Haas F1 Team,INTERMEDIATE,2.0,28.0,38.0,9,102.323,102.811,98.854
49,STR,Aston Martin,INTERMEDIATE,2.0,28.0,38.0,9,102.616,103.0,99.373
50,LEC,Ferrari,INTERMEDIATE,3.0,29.0,36.0,8,102.622,102.816,100.091
51,ALB,Williams,INTERMEDIATE,2.0,29.0,37.0,6,102.646,103.152,100.273
52,ALO,Aston Martin,INTERMEDIATE,2.0,29.0,37.0,7,102.807,102.796,100.747
53,OCO,Alpine,INTERMEDIATE,4.0,28.0,37.0,8,102.819,102.678,101.215
54,TSU,RB,INTERMEDIATE,2.0,29.0,37.0,6,103.058,103.161,101.098
55,PER,Red Bull Racing,INTERMEDIATE,3.0,30.0,36.0,7,103.114,103.534,100.021
56,SAR,Williams,INTERMEDIATE,2.0,29.0,37.0,6,103.251,102.92,102.207
57,RIC,RB,INTERMEDIATE,2.0,28.0,36.0,7,103.703,103.377,103.213
58,MAG,Haas F1 Team,INTERMEDIATE,2.0,29.0,36.0,6,103.833,103.836,102.133
59,BOT,Kick Sauber,INTERMEDIATE,2.0,28.0,36.0,7,103.887,103.472,102.562
60,ZHO,Kick Sauber,INTERMEDIATE,4.0,28.0,36.0,9,103.908,103.157,101.866
61,LEC,Ferrari,INTERMEDIATE,2.0,21.0,26.0,3,104.284,104.352,102.846
62,PER,Red Bull Racing,INTERMEDIATE,2.0,21.0,26.0,5,105.242,105.736,101.997
63,ZHO,Kick Sauber,INTERMEDIATE,3.0,21.0,25.0,2,106.402,106.402,104.56
