constructor_ids,constructors,driver_code,driver_id,driver_name,driver_nationality,driver_number,points,position,position_text,wins,year
"[""maserati""]","[""Maserati""]",,fitch,John Fitch,American,,0.0,,-,0,1955
"[""kurtis_kraft""]","[""Kurtis Kraft""]",,flaherty,Pat Flaherty,American,,0.0,,-,0,1955
"[""maserati"", ""ferrari""]","[""Maserati"", ""Ferrari""]",,claes,Johnny Claes,Belgian,,0.0,,-,0,1955
"[""kuzma""]","[""Kuzma""]",,darter,Duane Carter,American,,0.0,,-,0,1955
"[""kurtis_kraft""]","[""Kurtis Kraft""]",,weyant,Chuck Weyant,American,,0.0,,-,0,1955
"[""trevis""]","[""Trevis""]",,johnson,Eddie Johnson,American,,0.0,,-,0,1955
"[""epperly""]","[""Epperly""]",,rathmann,Jim Rathmann,American,,0.0,,-,0,1955
"[""maserati""]","[""Maserati""]",,bucci,Clemar Bucci,Argentine,,0.0,,-,0,1955
"[""gordini""]","[""Gordini""]",,iglesias,Jesús Iglesias,Argentine,,0.0,,-,0,1955
"[""lancia""]","[""Lancia""]",,ascari,Alberto Ascari,Italian,,0.0,,-,0,1955
"[""cooper""]","[""Cooper""]",,jack_brabham,Jack Brabham,Australian,,0.0,,-,0,1955
"[""maserati""]","[""Maserati""]",,gould,Horace Gould,British,,0.0,,-,0,1955
"[""gordini""]","[""Gordini""]",,manzon,Robert Manzon,French,,0.0,,-,0,1955
"[""connaught""]","[""Connaught""]",,mcalpine,Kenneth McAlpine,British,,0.0,,-,0,1955
"[""gordini""]","[""Gordini""]",,bayol,Élie Bayol,French,,0.0,,-,0,1955
"[""maserati""]","[""Maserati""]",,collins,Peter Collins,British,,0.0,,-,0,1955
"[""maserati""]","[""Maserati""]",,uria,Alberto Uria,Uruguayan,,0.0,,-,0,1955
"[""phillips""]","[""Phillips""]",,freeland,Don Freeland,American,,0.0,,-,0,1955
"[""maserati"", ""connaught""]","[""Maserati"", ""Connaught""]",,peter_walker,Peter Walker,British,,0.0,,-,0,1955
"[""kurtis_kraft""]","[""Kurtis Kraft""]",,niday,Cal Niday,American,,0.0,,-,0,1955
"[""maserati""]","[""Maserati""]",,salvadori,Roy Salvadori,British,,0.0,,-,0,1955
"[""mercedes"", ""maserati""]","[""Mercedes"", ""Maserati""]",,simon,André Simon,French,,0.0,,-,0,1955
"[""kurtis_kraft""]","[""Kurtis Kraft""]",,cross,Art Cross,American,,0.0,,-,0,1955
"[""trevis""]","[""Trevis""]",,templeman,Shorty Templeman,American,,0.0,,-,0,1955
"[""kurtis_kraft""]","[""Kurtis Kraft""]",,hanks,Sam Hanks,American,,0.0,,-,0,1955
"[""connaught""]","[""Connaught""]",,rolt,Tony Rolt,British,,0.0,,-,0,1955
"[""gordini""]","[""Gordini""]",,lucas,Jean Lucas,French,,0.0,,-,0,1955
"[""gordini""]","[""Gordini""]",,birger,Pablo Birger,Argentine,,0.0,,-,0,1955
"[""schroeder""]","[""Schroeder""]",,andrews,Keith Andrews,American,,0.0,,-,0,1955
"[""connaught""]","[""Connaught""]",,marr,Leslie Marr,British,,0.0,,-,0,1955
"[""kurtis_kraft""]","[""Kurtis Kraft""]",,parsons,Johnnie Parsons,American,,0.0,,-,0,1955
"[""pawl""]","[""Pawl""]",,russo,Eddie Russo,American,,0.0,,-,0,1955
"[""kurtis_kraft""]","[""Kurtis Kraft""]",,ray_crawford,Ray Crawford,American,,0.0,,-,0,1955
"[""arzani-volpini""]","[""Arzani-Volpini""]",,piotti,Luigi Piotti,Italian,,0.0,,-,0,1955
"[""kuzma""]","[""Kuzma""]",,bryan,Jimmy Bryan,American,,0.0,,-,0,1955
"[""connaught""]","[""Connaught""]",,fairman,Jack Fairman,British,,0.0,,-,0,1955
"[""kurtis_kraft""]","[""Kurtis Kraft""]",,mcgrath,Jack McGrath,American,,0.0,,-,0,1955
"[""kurtis_kraft""]","[""Kurtis Kraft""]",,keller,Al Keller,American,,0.0,,-,0,1955
"[""kuzma""]","[""Kuzma""]",,ward,Rodger Ward,American,,0.0,,-,0,1955
"[""kurtis_kraft""]","[""Kurtis Kraft""]",,boyd,Johnny Boyd,American,,0.0,,-,0,1955
"[""kurtis_kraft""]","[""Kurtis Kraft""]",,elisian,Ed Elisian,American,,0.0,,-,0,1955
"[""stevens""]","[""Stevens""]",,hoyt,Jerry Hoyt,American,,0.0,,-,0,1955
"[""kurtis_kraft""]","[""Kurtis Kraft""]",,agabashian,Fred Agabashian,American,,0.0,,-,0,1955
"[""pankratz""]","[""Pankratz""]",,reece,Jimmy Reece,American,,0.0,,-,0,1955
