Driver,DriverNumber,Team,LapNumber,LapTime,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,FreshTyre,IsAccurate,TrackStatus,Deleted,DeletedReason,LapTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds
RIC,3,RB,12,0 days 00:01:47.759000,4.0,,0 days 00:55:51.032000,0 days 00:00:33.515000,0 days 00:00:34.147000,0 days 00:00:40.097000,271.0,267.0,,236.0,SOFT,3.0,True,False,1,,,107.759,33.515,34.147,40.097
MAG,20,Haas F1 Team,1,,1.0,0 days 00:11:50.367000,,,0 days 00:00:35.836000,0 days 00:00:30.358000,253.0,307.0,314.0,120.0,SOFT,1.0,True,False,1,,,,,35.836,30.358
MAG,20,Haas F1 Team,2,0 days 00:01:20.856000,1.0,,,0 days 00:00:26.784000,0 days 00:00:27.203000,0 days 00:00:26.869000,326.0,341.0,315.0,350.0,SOFT,2.0,True,True,1,,,80.856,26.784,27.203,26.869
MAG,20,Haas F1 Team,3,0 days 00:01:46.774000,1.0,,0 days 00:16:37.229000,0 days 00:00:31.681000,0 days 00:00:36.361000,0 days 00:00:38.732000,289.0,228.0,,245.0,SOFT,3.0,True,False,1,,,106.774,31.681,36.361,38.732
MAG,20,Haas F1 Team,4,,2.0,0 days 00:25:08.718000,,,0 days 00:00:35.663000,0 days 00:00:30.196000,267.0,313.0,316.0,147.0,SOFT,1.0,True,False,1,,,,,35.663,30.196
MAG,20,Haas F1 Team,5,0 days 00:01:47.883000,2.0,,0 days 00:28:41.989000,0 days 00:00:26.654000,0 days 00:00:27.459000,0 days 00:00:53.770000,328.0,342.0,,351.0,SOFT,2.0,True,False,12,,,107.883,26.654,27.459,53.77
MAG,20,Haas F1 Team,6,,3.0,0 days 00:40:41.765000,,,0 days 00:00:35.441000,0 days 00:00:30.479000,259.0,306.0,314.0,129.0,SOFT,4.0,False,False,1,,,,,35.441,30.479
MAG,20,Haas F1 Team,7,0 days 00:01:20.698000,3.0,,,0 days 00:00:26.466000,0 days 00:00:27.107000,0 days 00:00:27.125000,328.0,341.0,313.0,350.0,SOFT,5.0,False,True,1,,,80.698,26.466,27.107,27.125
MAG,20,Haas F1 Team,8,0 days 00:01:50.508000,3.0,,0 days 00:45:44.766000,0 days 00:00:40.532000,0 days 00:00:33.764000,0 days 00:00:36.212000,285.0,303.0,,111.0,SOFT,6.0,False,False,1,,,110.508,40.532,33.764,36.212
MAG,20,Haas F1 Team,9,,4.0,0 days 00:50:17.063000,,,0 days 00:00:37.914000,0 days 00:00:33.017000,198.0,300.0,316.0,233.0,SOFT,1.0,True,False,1,,,,,37.914,33.017
MAG,20,Haas F1 Team,10,0 days 00:01:20.933000,4.0,,,0 days 00:00:26.508000,0 days 00:00:27.332000,0 days 00:00:27.093000,325.0,336.0,313.0,349.0,SOFT,2.0,True,True,1,,,80.933,26.508,27.332,27.093
MAG,20,Haas F1 Team,11,0 days 00:01:59.731000,4.0,,0 days 00:55:21.317000,0 days 00:00:40.201000,0 days 00:00:43.068000,0 days 00:00:36.462000,136.0,297.0,,192.0,SOFT,3.0,True,False,1,,,119.731,40.201,43.068,36.462
GAS,10,Alpine,1,,1.0,0 days 00:11:47.409000,,,0 days 00:00:33.379000,0 days 00:00:33.669000,285.0,313.0,315.0,227.0,SOFT,1.0,True,False,1,,,,,33.379,33.669
GAS,10,Alpine,2,0 days 00:01:21.908000,1.0,,,0 days 00:00:26.990000,0 days 00:00:27.843000,0 days 00:00:27.075000,327.0,339.0,315.0,348.0,SOFT,2.0,True,True,1,,,81.908,26.99,27.843,27.075
GAS,10,Alpine,3,0 days 00:01:54.293000,1.0,,0 days 00:16:40.563000,0 days 00:00:34.485000,0 days 00:00:36.999000,0 days 00:00:42.809000,251.0,223.0,,208.0,SOFT,3.0,True,False,1,,,114.293,34.485,36.999,42.809
GAS,10,Alpine,4,,2.0,0 days 00:18:54.705000,,,0 days 00:00:34.853000,0 days 00:00:30.939000,215.0,316.0,316.0,58.0,SOFT,4.0,False,False,1,,,,,34.853,30.939
GAS,10,Alpine,5,0 days 00:01:20.748000,2.0,,,0 days 00:00:26.473000,0 days 00:00:27.364000,0 days 00:00:26.911000,328.0,340.0,317.0,348.0,SOFT,5.0,False,True,1,,,80.748,26.473,27.364,26.911
GAS,10,Alpine,6,0 days 00:01:48.613000,2.0,,0 days 00:24:03.569000,0 days 00:00:31.138000,0 days 00:00:34.540000,0 days 00:00:42.935000,293.0,293.0,,295.0,SOFT,6.0,False,False,1,,,108.613,31.138,34.54,42.935
GAS,10,Alpine,7,,3.0,0 days 00:26:38.421000,,,0 days 00:00:36.618000,0 days 00:00:31.059000,255.0,172.0,317.0,191.0,SOFT,1.0,True,False,12,,,,,36.618,31.059
GAS,10,Alpine,8,0 days 00:01:41.464000,3.0,,0 days 00:30:05.317000,0 days 00:00:26.530000,0 days 00:00:28.994000,0 days 00:00:45.940000,326.0,226.0,,351.0,SOFT,2.0,True,False,21,,,101.464,26.53,28.994,45.94
GAS,10,Alpine,9,,4.0,0 days 00:40:20.639000,,,0 days 00:00:35.071000,0 days 00:00:34.177000,283.0,304.0,257.0,84.0,SOFT,3.0,False,False,1,,,,,35.071,34.177
GAS,10,Alpine,10,0 days 00:01:38.961000,4.0,,,0 days 00:00:32.921000,0 days 00:00:32.964000,0 days 00:00:33.076000,292.0,316.0,318.0,255.0,SOFT,4.0,False,True,1,,,98.961,32.921,32.964,33.076
GAS,10,Alpine,11,0 days 00:01:20.738000,4.0,,,0 days 00:00:26.563000,0 days 00:00:27.263000,0 days 00:00:26.912000,325.0,337.0,316.0,346.0,SOFT,5.0,False,True,1,,,80.738,26.563,27.263,26.912
GAS,10,Alpine,12,0 days 00:01:46.911000,4.0,,0 days 00:46:57.593000,0 days 00:00:32.262000,0 days 00:00:34.886000,0 days 00:00:39.763000,263.0,292.0,,280.0,SOFT,6.0,False,False,1,,,106.911,32.262,34.886,39.763
GAS,10,Alpine,13,,5.0,0 days 00:50:14.130000,,,0 days 00:00:35.195000,0 days 00:00:37.041000,215.0,314.0,222.0,187.0,SOFT,1.0,True,False,1,,,,,35.195,37.041
GAS,10,Alpine,14,0 days 00:01:48.428000,5.0,,,0 days 00:00:41.304000,0 days 00:00:35.418000,0 days 00:00:31.706000,195.0,323.0,319.0,127.0,SOFT,2.0,True,True,1,,,108.428,41.304,35.418,31.706
GAS,10,Alpine,15,0 days 00:01:21.009000,5.0,,,0 days 00:00:26.645000,0 days 00:00:27.372000,0 days 00:00:26.992000,327.0,342.0,314.0,352.0,SOFT,3.0,True,True,1,,,81.009,26.645,27.372,26.992
GAS,10,Alpine,16,0 days 00:01:54.492000,5.0,,0 days 00:57:03.828000,0 days 00:00:35.594000,0 days 00:00:34.763000,0 days 00:00:44.135000,227.0,275.0,,202.0,SOFT,4.0,True,False,1,,,114.492,35.594,34.763,44.135
OCO,31,Alpine,1,,1.0,0 days 00:11:43.198000,,,0 days 00:00:33.336000,0 days 00:00:35.205000,275.0,314.0,314.0,230.0,SOFT,1.0,True,False,1,,,,,33.336,35.205
OCO,31,Alpine,2,0 days 00:01:21.346000,1.0,,,0 days 00:00:26.660000,0 days 00:00:27.595000,0 days 00:00:27.091000,326.0,338.0,312.0,346.0,SOFT,2.0,True,True,1,,,81.346,26.66,27.595,27.091
OCO,31,Alpine,3,0 days 00:01:53.061000,1.0,,0 days 00:16:35.936000,0 days 00:00:34.086000,0 days 00:00:35.711000,0 days 00:00:43.264000,260.0,227.0,,207.0,SOFT,3.0,True,False,1,,,113.061,34.086,35.711,43.264
OCO,31,Alpine,4,,2.0,0 days 00:19:09.767000,,,0 days 00:00:34.229000,0 days 00:00:32.328000,268.0,293.0,316.0,88.0,SOFT,4.0,False,False,1,,,,,34.229,32.328
OCO,31,Alpine,5,0 days 00:01:20.764000,2.0,,,0 days 00:00:26.504000,0 days 00:00:27.264000,0 days 00:00:26.996000,328.0,341.0,316.0,348.0,SOFT,5.0,False,True,1,,,80.764,26.504,27.264,26.996
OCO,31,Alpine,6,0 days 00:01:46.417000,2.0,,0 days 00:24:05.266000,0 days 00:00:30.372000,0 days 00:00:32.798000,0 days 00:00:43.247000,299.0,299.0,,256.0,SOFT,6.0,False,False,1,,,106.417,30.372,32.798,43.247
OCO,31,Alpine,7,,3.0,0 days 00:26:42.215000,,,0 days 00:00:33.695000,0 days 00:00:32.433000,308.0,216.0,308.0,164.0,SOFT,1.0,True,False,12,,,,,33.695,32.433
OCO,31,Alpine,8,0 days 00:01:39.036000,3.0,,0 days 00:30:07.644000,0 days 00:00:27.312000,0 days 00:00:30.255000,0 days 00:00:41.469000,327.0,287.0,,349.0,SOFT,2.0,True,False,1,,,99.036,27.312,30.255,41.469
OCO,31,Alpine,9,,4.0,0 days 00:40:22.880000,,,0 days 00:00:35.483000,0 days 00:00:34.950000,279.0,230.0,256.0,107.0,SOFT,3.0,False,False,1,,,,,35.483,34.95
OCO,31,Alpine,10,0 days 00:01:36.883000,4.0,,,0 days 00:00:32.520000,0 days 00:00:33.346000,0 days 00:00:31.017000,293.0,309.0,318.0,239.0,SOFT,4.0,False,True,1,,,96.883,32.52,33.346,31.017
OCO,31,Alpine,11,0 days 00:01:20.884000,4.0,,,0 days 00:00:26.610000,0 days 00:00:27.315000,0 days 00:00:26.959000,326.0,339.0,317.0,348.0,SOFT,5.0,False,True,1,,,80.884,26.61,27.315,26.959
OCO,31,Alpine,12,0 days 00:01:43.547000,4.0,,0 days 00:46:59.769000,0 days 00:00:30.537000,0 days 00:00:34.043000,0 days 00:00:38.967000,298.0,301.0,,283.0,SOFT,6.0,False,False,1,,,103.547,30.537,34.043,38.967
OCO,31,Alpine,13,,5.0,0 days 00:50:10.466000,,,0 days 00:00:36.013000,0 days 00:00:37.270000,213.0,291.0,247.0,191.0,SOFT,1.0,True,False,1,,,,,36.013,37.27
OCO,31,Alpine,14,0 days 00:01:47.819000,5.0,,,0 days 00:00:42.314000,0 days 00:00:34.811000,0 days 00:00:30.694000,144.0,322.0,319.0,140.0,SOFT,2.0,True,True,1,,,107.819,42.314,34.811,30.694
OCO,31,Alpine,15,0 days 00:01:20.766000,5.0,,,0 days 00:00:26.436000,0 days 00:00:27.418000,0 days 00:00:26.912000,327.0,341.0,316.0,351.0,SOFT,3.0,True,True,1,,,80.766,26.436,27.418,26.912
OCO,31,Alpine,16,0 days 00:01:54.230000,5.0,,0 days 00:57:00.779000,0 days 00:00:34.367000,0 days 00:00:35.662000,0 days 00:00:44.201000,236.0,226.0,,199.0,SOFT,4.0,True,False,1,,,114.23,34.367,35.662,44.201
TSU,22,RB,1,,1.0,0 days 00:14:40.189000,,,0 days 00:00:37.577000,0 days 00:00:30.775000,286.0,306.0,317.0,161.0,SOFT,1.0,True,False,1,,,,,37.577,30.775
TSU,22,RB,2,0 days 00:01:21.068000,1.0,,,0 days 00:00:26.540000,0 days 00:00:27.386000,0 days 00:00:27.142000,325.0,339.0,309.0,348.0,SOFT,2.0,True,True,1,,,81.068,26.54,27.386,27.142
TSU,22,RB,3,0 days 00:01:50.757000,1.0,,0 days 00:19:49.267000,0 days 00:00:32.827000,0 days 00:00:37.218000,0 days 00:00:40.712000,258.0,278.0,,248.0,SOFT,3.0,True,False,1,,,110.757,32.827,37.218,40.712
TSU,22,RB,4,,2.0,0 days 00:25:36.619000,,,0 days 00:00:36.226000,0 days 00:00:33.239000,256.0,305.0,316.0,163.0,SOFT,1.0,True,False,1,,,,,36.226,33.239
TSU,22,RB,5,0 days 00:01:20.945000,2.0,,,0 days 00:00:26.572000,0 days 00:00:27.406000,0 days 00:00:26.967000,325.0,339.0,314.0,348.0,SOFT,2.0,True,True,12,,,80.945,26.572,27.406,26.967
TSU,22,RB,6,0 days 00:01:54.077000,2.0,,0 days 00:30:43.892000,0 days 00:00:32.711000,0 days 00:00:38.360000,0 days 00:00:43.006000,219.0,245.0,,241.0,SOFT,3.0,True,False,1,,,114.077,32.711,38.36,43.006
STR,18,Aston Martin,1,,1.0,0 days 00:17:10.445000,,,0 days 00:00:37.929000,0 days 00:00:33.230000,199.0,249.0,314.0,199.0,SOFT,1.0,True,False,1,,,,,37.929,33.23
STR,18,Aston Martin,2,0 days 00:01:21.013000,1.0,,,0 days 00:00:26.648000,0 days 00:00:27.180000,0 days 00:00:27.185000,322.0,336.0,307.0,345.0,SOFT,2.0,True,True,1,,,81.013,26.648,27.18,27.185
