Driver,DriverNumber,Team,LapNumber,LapTime,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,FreshTyre,IsAccurate,TrackStatus,Deleted,DeletedReason,LapTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds
NOR,4,McLaren,14,0 days 00:01:49.056000,4.0,,,0 days 00:00:29.933000,0 days 00:00:45.696000,0 days 00:00:33.427000,246.0,205.0,253.0,193.0,SOFT,2.0,True,True,1,,,109.056,29.933,45.696,33.427
NOR,4,McLaren,15,0 days 00:01:26.559000,4.0,,,0 days 00:00:28.113000,0 days 00:00:34.813000,0 days 00:00:23.633000,309.0,267.0,252.0,320.0,SOFT,3.0,True,True,1,,,86.559,28.113,34.813,23.633
NOR,4,McLaren,16,0 days 00:02:01.740000,4.0,,,0 days 00:00:34.029000,0 days 00:00:50.473000,0 days 00:00:37.238000,194.0,230.0,204.0,240.0,SOFT,4.0,True,True,1,,,121.74,34.029,50.473,37.238
NOR,4,McLaren,17,0 days 00:01:39.362000,4.0,,0 days 01:03:16.470000,0 days 00:00:30.372000,0 days 00:00:41.295000,0 days 00:00:27.695000,259.0,238.0,,269.0,SOFT,5.0,True,False,1,,,99.362,30.372,41.295,27.695
NOR,4,McLaren,18,,5.0,0 days 01:11:26.109000,,,0 days 00:00:41.628000,0 days 00:00:26.077000,288.0,245.0,256.0,300.0,SOFT,1.0,True,False,1,,,,,41.628,26.077
NOR,4,McLaren,19,0 days 00:01:26.030000,5.0,,,0 days 00:00:28.025000,0 days 00:00:34.567000,0 days 00:00:23.438000,307.0,268.0,254.0,317.0,SOFT,2.0,True,True,1,,,86.03,28.025,34.567,23.438
NOR,4,McLaren,20,0 days 00:01:43.111000,5.0,,0 days 01:16:11.637000,0 days 00:00:30.953000,0 days 00:00:41.205000,0 days 00:00:30.953000,258.0,227.0,,217.0,SOFT,3.0,True,False,1,,,103.111,30.953,41.205,30.953
NOR,4,McLaren,21,,6.0,0 days 01:19:40.945000,,,0 days 00:00:43.235000,0 days 00:00:27.256000,270.0,228.0,257.0,286.0,SOFT,1.0,True,False,1,,,,,43.235,27.256
NOR,4,McLaren,22,,6.0,,0 days 01:22:51.860000,0 days 00:00:28.068000,0 days 00:00:34.714000,,309.0,239.0,,310.0,SOFT,2.0,True,False,1,,,,28.068,34.714,
VER,1,Red Bull Racing,1,,1.0,0 days 00:13:37.696000,,,0 days 00:00:43.008000,0 days 00:00:32.225000,279.0,232.0,210.0,256.0,INTERMEDIATE,1.0,True,False,1,,,,,43.008,32.225
VER,1,Red Bull Racing,2,0 days 00:01:37.518000,1.0,,,0 days 00:00:31.362000,0 days 00:00:39.005000,0 days 00:00:27.151000,289.0,243.0,221.0,296.0,INTERMEDIATE,2.0,True,True,1,,,97.518,31.362,39.005,27.151
VER,1,Red Bull Racing,3,0 days 00:02:07.966000,1.0,,,0 days 00:00:38.475000,0 days 00:00:54.234000,0 days 00:00:35.257000,259.0,215.0,240.0,112.0,INTERMEDIATE,3.0,True,True,1,,,127.966,38.475,54.234,35.257
